0	3	1	4	3	2	2	2	4	5	4	2	3	4	3	1	1	3	2	3	1	2	2	4	1	4	1	1	2	3	1	3	3	3	2	1	2	2	3	2	1	2	1	2	3	5	2	2	2	3	1
5	13	12	12	14	26	11	12	24	42	26	26	18	25	34	14	11	9	12	11	7	12	15	23	12	21	2	2	20	16	23	30	37	22	18	8	15	33	23	10	21	11	9	15	24	14	17	12	13	11	24
10	18	13	18	25	27	18	54	25	25	24	22	17	33	20	39	27	23	22	19	15	22	19	27	25	18	14	10	31	13	31	30	45	23	17	19	6	50	21	28	9	13	8	13	75	20	19	33	17	19	18
15	23	44	37	25	31	25	50	32	24	44	40	25	35	22	26	42	27	24	30	23	25	23	43	33	47	21	31	28	35	50	37	26	17	21	19	36	33	20	83	13	15	28	41	41	22	31	28	29	18	26
20	37	40	33	44	34	30	35	28	57	31	48	46	47	37	64	26	37	40	41	23	34	29	54	28	25	37	29	32	59	35	29	23	31	40	27	51	40	36	27	46	36	23	67	44	21	36	46	32	47	35
25	44	29	35	35	31	50	37	30	38	56	36	46	25	55	56	36	47	27	47	26	38	49	61	35	34	31	19	44	42	45	47	38	56	32	25	23	35	40	34	62	28	51	52	48	59	46	45	35	50	45
30	45	25	54	53	64	46	67	33	114	63	78	47	51	47	53	45	39	35	38	69	34	47	38	42	59	49	51	52	61	59	53	95	39	29	21	42	86	44	40	43	49	40	89	60	45	72	57	36	61	36
35	47	42	49	55	54	63	46	74	70	84	52	39	59	45	65	94	69	46	49	52	55	52	89	57	46	27	40	51	100	41	53	44	39	51	57	77	57	37	79	83	61	36	56	40	47	69	103	54	44	66
40	85	88	64	123	78	54	60	60	122	75	82	60	77	39	65	101	63	59	55	51	75	87	138	59	61	37	55	54	127	47	89	99	62	48	23	71	68	61	63	68	72	58	70	45	45	55	48	58	123	65
45	109	70	85	71	69	47	98	73	88	141	67	97	78	90	103	70	79	64	70	60	48	86	151	64	70	50	94	110	110	62	80	70	91	67	65	82	99	54	52	56	73	105	97	99	83	108	58	89	77	73
50	107	91	100	85	87	114	157	82	119	213	84	59	110	71	121	85	81	72	126	99	78	95	206	98	71	80	118	114	103	75	95	70	79	73	51	115	220	78	73	53	125	76	167	80	89	132	116	92	80	105
55	105	77	88	83	129	101	148	97	147	171	147	83	171	66	234	96	103	144	134	104	114	112	129	93	124	59	71	94	123	87	102	101	94	106	101	154	158	78	149	79	171	118	143	121	135	131	105	108	104	103
60	200	133	208	120	164	126	116	155	294	158	282	94	204	173	150	116	132	118	145	134	172	173	152	139	185	64	75	128	139	132	194	216	164	121	112	191	220	105	171	127	198	116	191	102	216	176	122	159	222	144
65	195	159	147	417	235	190	179	190	175	166	194	195	352	136	206	212	147	128	363	175	161	281	255	201	172	109	188	183	187	128	208	351	115	198	78	268	212	147	167	153	293	211	190	232	172	246	183	154	357	169
70	195	247	190	164	262	162	187	258	194	190	191	182	160	334	182	301	173	416	174	304	271	229	145	257	209	113	169	175	176	354	187	185	168	188	161	198	200	256	259	209	167	176	231	162	181	241	270	168	264	215
75	180	207	405	163	136	249	122	118	140	73	110	170	98	263	137	169	169	167	189	201	164	139	74	159	145	168	138	142	171	324	227	125	132	290	160	246	244	223	205	301	186	168	87	218	234	131	352	181	179	119
80	99	280	84	103	80	154	73	176	52	105	71	174	69	162	100	96	175	180	108	141	179	79	49	277	110	255	171	93	79	241	71	103	130	165	181	130	72	127	115	160	111	147	68	156	128	120	106	173	129	83
85	25	136	105	57	58	81	48	55	42	17	41	92	47	141	37	78	117	74	62	98	122	49	46	83	47	204	128	71	58	92	30	69	81	69	171	68	39	93	88	78	66	93	20	81	77	68	89	99	38	95
90	63	48	29	31	28	49	19	13	4	3	14	67	5	133	14	32	48	52	30	36	43	29	3	45	45	143	84	42	24	51	2	14	84	65	121	20	4	128	50	83	30	30	14	39	65	43	61	52	11	10
95	13	54	3	5	3	8	1	5	NA	1	1	41	1	40	1	2	6	20	7	17	10	19	NA	46	15	93	30	10	4	20	2	4	17	16	110	1	1	33	9	15	3	7	2	12	8	5	21	32	5	1
100	1	5	NA	NA	NA	1	NA	3	NA	0	NA	7	NA	10	0	NA	1	1	1	5	1	NA	NA	2	NA	65	10	0	NA	1	1	0	3	1	60	NA	NA	6	1	7	0	4	1	0	1	2	2	14	NA	1
105	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	61	2	NA	NA	NA	NA	NA	1	NA	68	NA	NA	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
110	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3	2	NA	NA	NA	NA	NA	1	NA	4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
115	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
