0	2	3
5	4	9
10	12	12
15	10	5
20	4	7
25	6	11
30	11	10
35	9	12
40	32	9
45	9	12
50	11	5
55	12	9
60	18	22
65	12	13
70	19	22
75	16	12
80	25	10
85	21	15
90	20	22
95	34	16
100	20	16
105	34	14
110	29	12
115	21	17
120	37	15
125	20	28
130	32	24
135	29	23
140	32	19
145	28	23
150	29	30
155	23	35
160	30	24
165	35	22
170	33	23
175	37	24
180	24	25
185	24	36
190	37	21
195	28	31
200	26	24
205	23	27
210	29	33
215	21	46
220	21	25
225	28	24
230	18	27
235	19	26
240	22	22
245	18	18
250	14	38
255	22	19
260	16	18
265	17	17
270	20	26
275	11	20
280	14	15
285	7	15
290	5	10
295	5	12
300	2	9
305	2	8
310	0	12
315	NA	14
320	NA	15
325	NA	11
330	NA	7
335	NA	11
340	NA	6
345	NA	3
350	NA	4
355	NA	3
360	NA	5
365	NA	1
370	NA	2
375	NA	1
