0	2	3	2	4	3	3	2	4	3	2
5	20	37	23	34	32	31	28	35	32	21
10	62	39	53	31	63	42	65	98	77	18
15	76	46	93	87	114	57	31	121	38	49
20	153	95	93	121	106	101	168	175	134	65
25	106	105	209	204	114	99	96	130	102	60
30	78	132	194	72	168	183	117	280	107	100
35	125	231	188	174	199	129	206	170	154	142
40	151	188	421	184	316	376	237	158	216	116
45	160	387	682	345	774	321	447	830	321	187
50	375	2488	1124	343	3305	355	1080	529	300	210
55	724	5417	6173	1388	8248	2371	3600	1092	1032	615
60	6078	3023	11457	2163	2911	4067	12913	10044	2129	1058
65	7856	1225	1399	2181	332	11835	4830	3997	4165	962
70	8548	230	207	1247	195	1726	890	645	5416	15430
75	558	98	60	421	68	707	128	203	778	2025
80	269	49	7	107	12	250	30	79	153	434
85	55	3	0	61	0	133	2	23	53	231
90	16	NA	NA	14	NA	4	NA	1	2	69
95	1	NA	NA	0	NA	1	NA	NA	NA	12
100	NA	NA	NA	NA	NA	NA	NA	NA	NA	1
