0	1	4
5	15	28
10	29	65
15	72	108
20	128	141
25	183	179
30	245	215
35	306	273
40	403	386
45	621	695
50	880	963
55	1038	1328
60	1425	1877
65	1960	2443
70	2567	2993
75	3235	3740
80	3996	4768
85	4998	5644
90	5889	6624
95	6738	7582
100	7457	7838
105	7741	7599
110	7675	7176
115	6814	6782
120	6031	5749
125	4854	4457
130	4165	3272
135	3260	2387
140	2420	1807
145	1656	1161
150	1113	736
155	868	420
160	654	201
165	536	122
170	356	59
175	241	31
180	135	33
185	99	33
190	55	38
195	44	50
200	27	49
205	10	25
210	9	9
215	10	2
220	15	NA
225	15	NA
230	9	NA
