0	1	1	1	1	1	1	1	1	1	1
5	1	2	2	2	3	2	1	2	3	1
10	4	7	2	1	4	9	7	4	5	3
15	4	8	6	1	6	11	8	6	6	3
20	8	10	12	1	6	14	8	10	8	8
25	10	8	16	2	11	23	14	14	9	11
30	16	19	17	8	15	23	25	20	11	19
35	17	23	24	8	21	34	31	31	18	22
40	28	30	31	7	29	42	35	42	35	29
45	33	45	33	12	26	53	55	55	38	60
50	41	65	39	20	44	88	79	89	51	72
55	56	66	57	24	46	106	101	131	82	103
60	101	89	84	36	55	131	142	183	111	132
65	142	130	113	54	86	201	203	261	158	217
70	222	195	167	82	107	264	264	367	221	299
75	277	258	224	134	149	351	342	531	305	384
80	362	356	297	189	170	462	474	759	406	537
85	542	481	416	262	273	641	615	957	541	730
90	763	615	545	355	331	811	853	1255	714	997
95	1071	872	796	496	481	1104	1167	1595	920	1216
100	1395	1137	1068	688	622	1393	1553	2022	1180	1599
105	1887	1439	1394	914	791	1799	1923	2447	1594	2005
110	2284	1816	1783	1210	1003	2351	2340	2872	1984	2415
115	2795	2296	2197	1613	1324	2718	2797	3274	2399	2821
120	2983	2699	2711	2051	1753	3143	3108	3483	2819	3199
125	3324	3062	3090	2517	2199	3429	3339	3461	3222	3335
130	3471	3339	3370	3001	2646	3423	3301	3147	3482	3433
135	3364	3371	3406	3363	3073	3209	3140	2626	3421	3119
140	2945	3188	3272	3544	3386	2868	2802	2014	3124	2662
145	2431	2877	2907	3490	3521	2329	2245	1452	2709	2073
150	1852	2400	2417	3168	3363	1712	1664	971	2093	1495
155	1229	1744	1823	2691	2915	1107	1117	594	1562	989
160	780	1261	1184	2039	2405	647	688	331	1009	565
165	423	780	734	1398	1760	397	399	143	628	326
170	227	459	430	835	1137	178	221	47	338	159
175	132	223	211	493	730	77	113	30	172	84
180	58	111	98	219	408	32	60	7	84	28
185	25	54	52	123	240	13	21	0	26	7
190	9	32	23	52	133	4	9	NA	7	1
195	4	13	15	31	49	1	2	NA	2	3
200	5	9	4	11	13	NA	1	NA	2	1
205	4	6	3	8	6	NA	NA	NA	2	NA
210	2	1	0	2	5	NA	NA	NA	3	NA
215	3	2	NA	1	5	NA	NA	NA	2	NA
220	NA	NA	NA	1	0	NA	NA	NA	NA	NA
