0	1	1
5	2	1
10	9	2
15	8	10
20	13	18
25	24	22
30	32	47
35	44	64
40	58	75
45	75	94
50	110	142
55	137	138
60	218	217
65	246	241
70	374	295
75	443	335
80	559	469
85	698	540
90	799	683
95	907	794
100	1010	913
105	1163	1098
110	1275	1177
115	1309	1286
120	1321	1372
125	1372	1370
130	1357	1353
135	1246	1363
140	1047	1140
145	915	1050
150	778	868
155	648	720
160	524	636
165	369	519
170	300	444
175	221	366
180	201	255
185	167	169
190	137	117
195	89	102
200	54	73
205	42	58
210	21	39
215	13	19
220	15	18
225	13	15
230	9	9
235	11	0
240	6	NA
245	5	NA
