0	2	3	3	1	2	4	4	2	3	3
5	22	20	15	13	15	20	15	16	20	13
10	52	51	34	40	39	52	34	13	27	34
15	73	98	57	56	58	89	48	14	47	67
20	167	204	83	116	56	100	46	28	54	127
25	269	370	59	187	106	187	85	62	73	193
30	459	512	68	253	182	300	127	116	90	280
35	728	744	109	390	277	480	194	199	145	396
40	1107	1141	148	532	374	713	274	357	242	572
45	1650	1904	274	823	521	1136	373	519	387	679
50	2346	2769	400	1230	839	1721	522	741	675	975
55	3365	4241	569	1948	1149	2726	790	1105	1016	1482
60	5098	6010	841	2705	1693	4154	1179	1637	1581	2167
65	7091	8433	1323	4006	2544	6017	1737	2470	2513	3211
70	9681	11478	1947	5706	3936	8424	2552	3762	3442	4648
75	12730	14797	2978	7956	5710	11618	3795	5135	4929	6907
80	15366	17175	4553	10894	8161	15078	5402	7278	7095	9494
85	17082	17585	6591	13961	10898	17271	7925	10098	9765	12409
90	16960	15878	8849	16026	13721	17560	11038	13032	13233	15271
95	14299	11886	11466	17008	16379	15359	13873	15496	15930	17169
100	10127	7431	14652	15965	17721	11370	16443	17418	17838	17174
105	6143	3990	16983	12435	16083	7424	17523	16941	16920	14606
110	3155	1929	16796	7949	12466	4375	15707	14071	13876	9957
115	1295	879	15099	4672	8413	2105	12345	9935	9736	6042
120	517	394	11670	2687	4869	1000	8515	5606	5678	3512
125	177	209	7469	1473	2432	441	4989	2563	2961	1657
130	64	104	3970	677	959	183	2537	1082	1250	693
135	27	40	1773	256	358	47	1236	382	441	285
140	0	27	603	91	101	14	497	113	203	82
145	NA	4	221	36	33	2	180	23	106	35
150	NA	NA	91	15	15	NA	73	6	39	15
155	NA	NA	35	1	8	NA	18	3	8	3
160	NA	NA	16	NA	NA	NA	11	NA	0	NA
165	NA	NA	7	NA	NA	NA	4	NA	NA	NA
170	NA	NA	3	NA	NA	NA	NA	NA	NA	NA
175	NA	NA	0	NA	NA	NA	NA	NA	NA	NA
