0	2	1	5	1	2	1	3	1	2	2
5	3	2	18	18	20	16	5	9	7	3
10	6	3	15	23	21	27	11	30	11	10
15	6	14	19	43	19	16	17	16	16	13
20	23	28	23	44	16	21	16	23	28	29
25	30	18	24	17	21	22	34	24	14	31
30	12	29	37	24	28	39	25	28	33	27
35	27	33	34	33	38	26	38	27	28	26
40	45	40	43	34	29	43	49	36	39	50
45	32	35	35	41	51	34	56	35	64	66
50	23	41	44	72	42	48	63	33	43	42
55	34	34	52	61	45	41	68	65	66	59
60	46	71	45	75	65	45	50	50	43	91
65	36	76	56	49	66	56	88	53	80	54
70	44	64	76	54	86	96	75	79	90	66
75	62	83	77	110	73	83	59	112	86	70
80	41	104	124	94	93	62	85	86	88	69
85	61	104	100	127	95	100	109	104	106	85
90	70	105	155	101	136	107	188	117	180	115
95	102	149	132	167	125	109	129	170	143	125
100	81	168	128	163	179	120	145	258	270	130
105	167	110	108	137	182	284	138	201	172	308
110	184	104	105	130	149	116	125	173	123	200
115	148	86	108	99	131	176	113	70	182	124
120	138	66	67	76	78	121	94	52	78	88
125	155	50	59	78	70	109	49	42	83	61
130	140	52	34	40	28	44	53	36	34	19
135	56	17	32	10	16	39	9	17	25	27
140	74	6	19	3	4	38	2	3	21	3
145	33	NA	0	2	1	4	NA	2	2	3
150	78	NA	NA	NA	NA	1	NA	0	0	NA
155	8	NA	NA	NA	NA	NA	NA	NA	NA	NA
160	7	NA	NA	NA	NA	NA	NA	NA	NA	NA
