1.48	0.282449602190865
NA	NA
1.1875	0.550147286676065
1.4	0.584522597225006
NA	NA
NA	NA
1	0.707106781186548
NA	NA
NA	NA
1.33333333333333	1.15470053837925
NA	NA
NA	NA
1	0.816496580927726
NA	NA
1	0.707106781186548
NA	NA
NA	NA
1.35	0.418827729104302
1	0.767390962214756
1	0.912870929175277
NA	NA
1	0.78616509433805
NA	NA
NA	NA
1	0.577350269189626
1	0.805076485899413
1	0.763762615825973
1.33333333333333	0.577350269189626
NA	NA
1.33333333333333	0.763762615825973
1.26666666666667	0.66248689714506
NA	NA
1.7	0.91469484893415
1.3375	0.422377529915806
1.3125	0.554338945652086
NA	NA
1.25	0.739118594202782
1.19345238095238	0.644164392698179
NA	NA
1.25	0.707106781186548
1.62433862433862	1.07312378139978
1	1.15470053837925
NA	NA
NA	NA
NA	NA
NA	NA
NA	NA
1.43353174603175	0.875938245484086
1.20833333333333	0.25
1.53075396825397	0.920580825928539
