0	2	2	2	3	2	4	1	2	4	1
5	11	9	16	22	7	13	5	10	17	9
10	13	3	30	27	11	34	10	23	28	15
15	19	8	63	45	18	50	27	36	53	16
20	32	11	118	97	36	78	52	64	71	17
25	31	16	165	165	68	107	106	101	119	51
30	36	25	262	254	65	130	180	148	146	57
35	69	64	367	342	57	193	209	224	209	81
40	95	114	616	513	76	273	355	304	269	111
45	124	130	897	661	132	432	551	395	428	170
50	158	158	1266	870	183	637	777	587	661	281
55	228	205	1833	1182	248	834	1018	816	933	477
60	290	269	2529	1576	306	1213	1471	1216	1361	590
65	460	382	3364	2052	432	1636	2070	1745	1833	752
70	716	520	4644	2804	673	2354	2836	2643	2482	1051
75	944	903	6030	3729	871	3163	3811	3715	3329	1507
80	1279	1267	7678	4791	1171	4320	5211	5005	4433	2001
85	1781	1699	9231	6296	1713	5443	6953	6517	5643	2812
90	2477	2221	11212	7948	2403	7092	9033	8202	7100	3828
95	3267	3019	12994	9832	3229	8586	11146	10270	8890	5142
100	4244	4052	14314	11914	4525	10498	13053	12078	10526	6894
105	5738	5458	14432	13579	6151	12242	14548	13654	12120	8555
110	7648	6955	13231	14238	7841	13526	14827	13974	13246	10311
115	9489	8785	11152	13575	9739	13734	14005	13489	13549	12356
120	11239	11004	8385	12073	11872	13392	11879	12239	12932	13700
125	13277	13145	5394	9809	13625	11779	8943	9826	11571	14420
130	14028	14395	3354	7566	14882	9275	6405	7425	9257	13837
135	14020	14710	1852	5158	14711	6552	3886	5187	6398	12271
140	12545	13666	943	2924	13613	4067	2128	3267	4342	9504
145	10611	11871	473	1586	10913	2406	1039	1881	2632	6774
150	8426	8860	211	753	7649	1430	400	1043	1396	4421
155	5740	5857	97	343	4693	771	171	584	788	2521
160	3671	3638	46	165	2766	417	77	326	349	1297
165	2082	2112	16	70	1455	182	48	182	123	632
170	1110	965	8	23	653	87	19	100	30	361
175	541	412	1	5	263	31	12	90	10	168
180	288	161	NA	3	135	9	6	61	3	75
185	138	76	NA	1	48	9	2	24	1	19
190	76	52	NA	NA	21	1	NA	20	NA	14
195	40	22	NA	NA	25	NA	NA	14	NA	16
200	22	8	NA	NA	30	NA	NA	11	NA	5
205	7	9	NA	NA	36	NA	NA	3	NA	1
210	3	6	NA	NA	13	NA	NA	2	NA	NA
215	1	0	NA	NA	7	NA	NA	1	NA	NA
220	1	NA	NA	NA	0	NA	NA	1	NA	NA
