0	1	1	1	1	1	1	1	1	1	1
5	1	1	1	1	1	1	1	2	1	3
10	4	6	1	7	3	4	4	6	2	6
15	4	6	2	5	6	12	4	8	6	6
20	19	13	2	4	10	19	11	9	6	6
25	23	27	5	10	16	23	15	14	16	11
30	34	35	7	14	17	37	25	33	27	17
35	67	47	15	23	21	50	29	40	40	20
40	102	75	21	29	37	76	57	59	57	33
45	162	98	25	42	82	153	61	79	93	54
50	240	139	32	70	92	203	110	126	132	79
55	342	200	60	105	143	298	152	153	206	107
60	517	295	74	156	196	437	223	201	270	148
65	724	353	107	218	265	575	306	318	408	195
70	989	515	151	284	360	799	440	399	563	307
75	1391	682	195	401	551	1041	629	603	787	436
80	1837	982	277	532	850	1446	954	808	1043	609
85	2394	1266	387	768	1097	1926	1307	1188	1423	837
90	2931	1716	570	1075	1543	2336	1715	1540	1815	1143
95	3336	2210	895	1454	2055	2798	2245	2024	2358	1475
100	3542	2674	1136	1942	2585	3224	2775	2524	2760	1956
105	3392	3148	1590	2429	3170	3365	3269	2986	3077	2490
110	2994	3447	2191	2842	3514	3331	3317	3386	3209	2916
115	2281	3455	2761	3218	3516	2837	3330	3540	3221	3335
120	1645	3014	3194	3420	3332	2309	3014	3217	2849	3430
125	946	2431	3549	3201	2638	1542	2472	2661	2326	3282
130	500	1823	3482	2876	1983	928	1852	1985	1697	2793
135	240	1066	3116	2147	1215	500	1140	1332	1104	2122
140	89	566	2553	1449	707	232	666	740	560	1372
145	27	251	1762	819	305	107	314	351	280	715
150	7	102	1122	342	124	37	148	163	139	311
155	NA	31	604	157	39	8	60	49	50	139
160	NA	7	273	59	9	2	26	6	18	42
165	NA	3	87	34	7	1	4	0	5	17
170	NA	1	41	10	2	NA	2	NA	NA	12
175	NA	NA	19	4	NA	NA	NA	NA	NA	3
180	NA	NA	4	1	NA	NA	NA	NA	NA	1
185	NA	NA	2	1	NA	NA	NA	NA	NA	NA
