0	1	1	1	1	1	1	1	1	1	1
5	1	2	1	1	1	2	1	1	1	2
10	2	2	1	4	1	2	1	3	2	3
15	9	3	4	7	7	4	8	12	4	5
20	12	11	10	14	13	10	9	12	10	12
25	20	17	10	29	20	11	16	26	11	13
30	39	25	21	38	30	34	35	45	31	23
35	55	42	45	70	51	35	60	83	41	32
40	109	53	78	91	99	75	92	142	65	45
45	175	87	126	178	155	147	147	228	134	86
50	300	158	215	271	268	214	253	379	212	134
55	514	269	362	438	400	372	411	695	359	250
60	814	434	584	726	700	692	676	985	524	365
65	1268	643	1017	1161	1094	1034	1055	1423	873	654
70	1718	1025	1406	1578	1546	1470	1475	1934	1279	1032
75	2070	1477	1898	1933	1898	1920	1940	2171	1689	1433
80	2216	1859	2030	2121	2187	2184	2234	2198	2097	1853
85	2046	2141	2194	2109	2233	2164	2119	1840	2066	2168
90	1505	2115	1880	1654	1735	1883	1884	1173	1978	2140
95	695	1791	1319	922	1052	1159	1083	477	1420	1890
100	211	1206	622	356	424	535	553	166	745	1195
105	44	539	176	64	81	127	129	34	250	480
110	2	161	38	6	2	21	9	2	57	125
115	NA	33	2	0	NA	3	1	NA	6	9
120	NA	3	NA	NA	NA	NA	NA	NA	1	NA
