0	4	4	3	2	4	2	4	3	3	3
5	19	6	18	32	10	32	26	33	26	9
10	18	3	69	98	24	86	81	59	61	25
15	43	NA	117	197	27	103	146	96	144	44
20	75	NA	219	343	16	166	307	144	208	88
25	109	NA	326	558	37	333	508	162	409	134
30	175	NA	603	791	64	580	805	213	721	206
35	244	NA	1138	1275	82	940	1294	359	1129	409
40	359	NA	1992	2083	138	1545	1971	588	1791	639
45	602	NA	3182	3252	209	2472	2890	933	2763	978
50	1085	NA	4904	5197	323	3772	4393	1388	4035	1603
55	1948	NA	6999	7218	641	5652	6301	2140	6252	2587
60	3026	NA	10075	10073	1011	8209	8581	3254	8876	4075
65	4645	NA	12802	12435	1622	11078	11534	4859	11501	6123
70	6883	NA	14684	14613	2661	13426	13782	6886	13086	8621
75	9561	NA	14921	14906	4498	15104	14670	9276	14825	11192
80	12302	NA	13299	12858	6935	14646	13702	11573	14820	13647
85	14587	NA	10030	9681	9894	12311	11179	13758	12248	14830
90	14804	NA	6588	6187	12406	8495	7744	15135	7730	14282
95	13407	NA	3876	3869	14589	4928	4470	13658	4305	11875
100	10345	NA	1981	1942	15015	2673	2286	10392	2263	8016
105	7143	NA	936	865	14043	1517	1163	6653	1047	4676
110	3872	NA	400	359	10414	703	686	4022	548	2500
115	1974	NA	155	115	6806	397	370	2056	341	1248
120	952	NA	85	23	4040	193	159	932	128	763
125	591	NA	31	14	1920	101	142	394	27	384
130	305	NA	17	3	935	36	97	169	12	213
135	156	NA	2	NA	479	1	29	94	2	96
140	82	NA	NA	NA	251	NA	7	53	NA	47
145	29	NA	NA	NA	155	NA	NA	5	NA	15
150	1	NA	NA	NA	45	NA	NA	NA	NA	11
155	NA	NA	NA	NA	6	NA	NA	NA	NA	6
160	NA	NA	NA	NA	0	NA	NA	NA	NA	0
