0	2	1
5	8	6
10	11	8
15	13	8
20	21	10
25	12	11
30	13	10
35	15	6
40	11	7
45	6	4
50	NA	3
55	NA	3
60	NA	5
65	NA	7
70	NA	10
75	NA	7
80	NA	5
85	NA	5
90	NA	4
95	NA	1
100	NA	5
105	NA	5
110	NA	7
115	NA	11
120	NA	9
125	NA	13
130	NA	13
135	NA	17
140	NA	21
145	NA	13
150	NA	7
155	NA	5
160	NA	6
165	NA	9
170	NA	16
175	NA	27
180	NA	35
185	NA	33
190	NA	37
195	NA	28
200	NA	32
205	NA	54
210	NA	48
215	NA	56
220	NA	71
225	NA	106
230	NA	104
235	NA	90
240	NA	115
245	NA	123
250	NA	145
255	NA	167
260	NA	180
265	NA	187
270	NA	229
275	NA	244
280	NA	269
285	NA	296
290	NA	279
295	NA	317
300	NA	361
305	NA	396
310	NA	389
315	NA	478
320	NA	519
325	NA	560
330	NA	632
335	NA	658
340	NA	684
345	NA	740
350	NA	771
355	NA	840
360	NA	904
365	NA	1033
370	NA	1002
375	NA	995
380	NA	1093
385	NA	1189
390	NA	1266
395	NA	1205
400	NA	1239
405	NA	1260
410	NA	1424
415	NA	1525
420	NA	1683
425	NA	1704
430	NA	1753
435	NA	1804
440	NA	1934
445	NA	1780
450	NA	1783
455	NA	1892
460	NA	1924
465	NA	1958
470	NA	1925
475	NA	1844
480	NA	1827
485	NA	1845
490	NA	1750
495	NA	1629
500	NA	1570
505	NA	1531
510	NA	1462
515	NA	1342
520	NA	1264
525	NA	1161
530	NA	1022
535	NA	932
540	NA	860
545	NA	841
550	NA	749
555	NA	740
560	NA	670
565	NA	599
570	NA	545
575	NA	509
580	NA	460
585	NA	431
590	NA	462
595	NA	434
600	NA	382
605	NA	362
610	NA	358
615	NA	318
620	NA	238
625	NA	270
630	NA	248
635	NA	222
640	NA	176
645	NA	166
650	NA	153
655	NA	143
660	NA	144
665	NA	138
670	NA	122
675	NA	127
680	NA	126
685	NA	123
690	NA	134
695	NA	111
700	NA	92
705	NA	70
710	NA	48
715	NA	41
720	NA	41
725	NA	42
730	NA	34
735	NA	30
740	NA	34
745	NA	20
750	NA	17
755	NA	34
760	NA	21
765	NA	34
770	NA	33
775	NA	27
780	NA	27
785	NA	25
790	NA	25
795	NA	12
800	NA	7
805	NA	7
810	NA	22
815	NA	17
820	NA	6
825	NA	4
830	NA	6
835	NA	3
