0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
5	3	3	1	2	2	2	3	2	3	2	2	2	3	4	2	1	1	3	3	2	3	1	2	2	1	1	3	4	3	2	4	3	2	1	3	2	1	5	4	1	1	1	2	1	3	3	2	2	2	1
10	3	9	7	4	3	4	4	1	3	2	7	7	4	4	4	4	3	9	4	4	7	3	7	1	6	6	11	9	3	7	3	7	3	5	3	5	7	5	4	5	6	10	4	6	6	1	6	3	7	3
15	6	22	9	5	9	9	6	0	8	7	9	7	7	9	5	9	5	11	7	12	9	8	9	3	5	12	12	16	6	7	7	13	5	12	10	7	9	5	7	7	12	13	6	6	11	1	5	3	11	9
20	9	28	13	8	9	29	4	NA	8	10	14	16	9	13	8	14	6	23	21	19	13	10	26	4	11	15	15	17	8	16	8	15	8	27	22	7	13	9	13	12	25	15	14	15	15	9	11	2	12	11
25	20	43	15	17	14	36	12	NA	12	23	24	35	9	30	14	14	11	36	26	29	25	19	32	4	15	24	34	33	12	21	14	23	13	38	23	21	26	12	18	10	44	23	10	23	21	14	25	4	25	16
30	28	67	29	21	18	42	16	NA	20	22	29	39	23	31	16	27	19	40	55	39	28	32	56	9	34	43	58	51	13	37	16	39	15	69	36	28	46	19	31	19	87	30	19	36	27	22	36	5	33	21
35	40	93	46	23	20	73	29	NA	33	34	43	63	31	44	25	44	32	66	57	76	48	34	81	8	43	86	76	91	27	55	21	59	19	98	62	49	86	38	52	26	102	53	32	33	47	44	64	4	48	29
40	56	162	73	45	19	105	48	NA	50	57	59	88	27	73	32	78	37	106	97	108	62	68	115	16	53	106	133	153	37	89	35	108	34	150	105	67	126	45	81	34	139	64	27	52	71	62	117	13	86	42
45	87	243	110	53	32	157	80	NA	64	84	77	137	46	104	56	103	59	151	142	137	77	95	182	22	99	163	204	223	38	141	59	113	56	231	184	113	206	72	101	57	247	105	52	77	110	74	159	14	132	65
50	116	395	187	85	46	207	116	NA	118	95	109	192	66	148	79	150	71	207	204	196	125	153	295	32	133	266	327	352	56	204	86	161	70	364	252	174	307	109	145	86	331	177	64	111	163	133	227	26	174	90
55	154	550	298	115	68	313	207	NA	170	156	174	298	85	264	109	243	107	317	303	278	191	188	412	57	192	378	452	495	85	335	123	238	119	518	375	248	456	161	206	122	462	241	107	161	272	203	354	26	251	125
60	227	833	456	144	116	438	303	NA	234	219	253	442	93	385	175	355	175	509	441	406	285	288	566	77	289	598	725	743	123	533	186	365	188	715	598	358	645	251	303	159	625	325	154	257	362	301	520	30	373	168
65	349	1201	676	216	169	610	429	NA	340	277	377	663	145	611	285	553	269	765	643	550	409	459	897	111	436	903	1015	1076	201	761	270	512	265	1030	843	513	931	363	445	281	881	492	203	353	507	484	779	53	522	265
70	504	1639	966	343	252	890	639	NA	537	376	549	961	203	840	398	785	397	1098	841	771	634	664	1233	181	577	1218	1424	1603	263	1121	405	772	369	1366	1167	836	1299	531	633	411	1264	655	308	506	744	669	1128	56	793	381
75	742	2259	1338	473	420	1198	931	NA	781	535	729	1411	280	1146	560	1133	557	1572	1234	1114	917	905	1637	275	851	1698	1983	2090	410	1591	612	1097	565	1938	1674	1150	1761	775	987	598	1720	964	475	707	1025	983	1579	79	1157	579
80	1042	2939	1845	712	594	1699	1310	NA	1062	761	1039	1936	427	1561	812	1584	839	2166	1671	1575	1437	1294	2150	396	1163	2321	2533	2709	603	2195	860	1530	848	2456	2202	1584	2329	1139	1482	857	2244	1424	728	1009	1421	1427	2192	113	1544	807
85	1461	3361	2450	1001	859	2196	1807	NA	1460	1056	1365	2554	640	2183	1098	2111	1131	2772	2174	2058	1958	1796	2714	604	1589	2929	3021	3186	846	2852	1191	2139	1275	2917	2675	2134	2853	1588	2054	1227	2841	1806	1013	1421	1942	1872	2715	178	2109	1182
90	2034	3675	3020	1456	1177	2789	2302	NA	1907	1434	1832	3129	937	2772	1432	2710	1634	3342	2684	2641	2489	2248	3297	928	2130	3312	3396	3503	1272	3389	1636	2722	1692	3432	3163	2744	3365	2139	2713	1747	3330	2431	1346	1957	2510	2469	3247	241	2768	1592
95	2580	3567	3520	1881	1697	3276	2960	NA	2530	1878	2365	3581	1358	3332	2042	3148	2140	3692	3143	3102	3213	2937	3462	1325	2830	3476	3446	3592	1785	3809	2109	3147	2270	3595	3415	3188	3639	2734	3319	2341	3481	2981	1835	2554	3109	3002	3667	375	3309	2126
100	3227	3083	3719	2421	2149	3581	3435	NA	2982	2430	2902	3682	1760	3642	2566	3507	2713	3618	3539	3521	3611	3359	3433	1821	3381	3410	3253	3246	2324	3647	2738	3525	2912	3229	3324	3547	3456	3359	3687	3029	3501	3387	2432	3174	3506	3574	3683	525	3636	2847
105	3562	2393	3480	2974	2807	3565	3602	NA	3436	3030	3334	3421	2426	3554	3154	3510	3345	3380	3511	3524	3677	3596	3096	2362	3697	3011	2703	2614	2876	3236	3233	3464	3348	2690	3031	3632	2921	3689	3770	3518	3054	3584	3017	3472	3646	3583	3255	799	3661	3246
110	3626	1562	2891	3456	3340	3017	3431	NA	3466	3435	3459	2893	2917	3174	3485	3190	3518	2540	3221	3171	3408	3419	2369	2913	3642	2246	2060	1768	3312	2410	3577	3317	3648	2003	2469	3229	2170	3670	3307	3752	2301	3352	3447	3610	3412	3518	2470	1077	3169	3635
115	3263	901	2057	3677	3673	2314	2864	NA	3317	3590	3400	2027	3391	2389	3617	2549	3545	1732	2353	2566	2778	2996	1617	3428	3196	1493	1336	1103	3457	1571	3505	2471	3513	1310	1723	2473	1444	3172	2506	3497	1570	2805	3565	3349	2815	2891	1672	1548	2431	3604
120	2616	358	1273	3486	3634	1421	2114	NA	2706	3271	2801	1198	3654	1660	3315	1729	3160	996	1604	1727	2057	2192	969	3657	2372	900	767	533	3396	937	3138	1726	3095	771	1094	1654	839	2353	1683	2947	884	1934	3341	2732	1930	2128	948	2135	1659	3218
125	1849	129	658	2910	3131	799	1453	NA	1969	2677	2077	559	3530	903	2574	989	2439	461	959	957	1203	1489	470	3470	1566	436	368	241	3064	443	2388	1127	2315	411	599	943	422	1579	990	2113	398	1244	2710	1931	1106	1256	562	2693	984	2434
130	1063	46	274	1932	2359	374	832	NA	1259	1867	1362	217	2823	409	1689	484	1667	219	473	465	654	854	216	2964	831	192	158	87	2401	200	1657	559	1516	199	283	462	203	866	480	1364	183	731	2054	1197	521	666	238	3209	491	1658
135	497	11	127	1260	1586	168	417	NA	708	1191	751	82	2059	168	1035	188	1031	73	211	195	271	363	93	2173	347	71	67	16	1520	56	974	257	856	72	112	195	91	437	194	718	64	337	1296	635	190	354	81	3581	227	957
140	215	2	37	670	914	43	177	NA	311	647	343	28	1321	75	509	40	534	25	86	73	116	177	38	1430	142	21	18	2	871	21	496	113	396	18	57	67	31	189	70	310	19	161	746	308	72	131	27	3639	92	435
145	80	NA	11	335	486	18	50	NA	113	289	133	5	704	26	281	17	245	3	51	26	43	64	13	785	43	9	9	1	417	9	190	39	160	9	16	26	12	71	16	130	6	75	352	120	25	48	8	3242	31	173
150	16	NA	2	120	187	8	21	NA	39	128	50	3	314	7	140	7	98	2	13	11	10	15	5	372	6	6	0	2	137	1	58	12	71	2	3	8	5	22	8	49	2	14	144	54	11	13	0	2578	10	55
155	3	NA	NA	37	65	4	8	NA	9	32	13	NA	106	3	47	4	32	NA	3	5	1	2	2	136	1	2	NA	NA	39	NA	25	6	36	NA	4	8	3	10	NA	17	1	9	58	13	3	1	NA	1656	6	9
160	1	NA	NA	7	20	2	1	NA	5	10	3	NA	31	1	24	4	11	NA	NA	0	NA	NA	2	40	0	1	NA	NA	21	NA	4	3	22	NA	2	6	NA	1	NA	8	NA	4	21	3	2	NA	NA	1007	NA	2
165	1	NA	NA	0	10	2	1	NA	2	1	2	NA	3	NA	7	2	1	NA	NA	NA	NA	NA	NA	12	NA	NA	NA	NA	7	NA	1	1	5	NA	1	1	NA	NA	NA	4	NA	NA	12	1	NA	NA	NA	477	NA	NA
170	NA	NA	NA	NA	5	0	NA	NA	NA	NA	3	NA	NA	NA	4	NA	NA	NA	NA	NA	NA	NA	NA	2	NA	NA	NA	NA	1	NA	NA	NA	2	NA	1	NA	NA	NA	NA	1	NA	NA	7	1	NA	NA	NA	220	NA	NA
175	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	1	NA	NA	NA	3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	1	NA	NA	3	3	NA	NA	NA	73	NA	NA
180	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	35	NA	NA
