0	2	1	5	1	2	1	3	1	2	2
5	4	3	18	18	20	16	7	11	13	7
10	9	10	32	42	30	35	24	36	24	20
15	23	22	55	79	55	53	57	48	39	36
20	46	61	118	150	58	81	85	80	52	68
25	63	116	151	165	111	104	169	121	67	123
30	79	216	251	253	182	171	257	201	145	202
35	133	356	409	381	288	235	362	325	264	321
40	200	574	609	578	470	367	594	493	428	543
45	264	949	910	979	707	521	831	808	727	855
50	368	1507	1443	1524	1168	846	1166	1287	1067	1233
55	553	2344	2141	2279	1680	1208	1770	1962	1707	1920
60	887	3544	3227	3354	2606	1810	2697	2830	2437	3067
65	1206	5227	4968	4889	3882	2773	4131	4328	3801	4490
70	1733	7600	7219	6844	5788	4038	6036	6378	5661	6397
75	2665	10578	10078	9505	8405	5871	8704	9390	8139	9270
80	4089	14436	13627	12981	11642	8469	12229	12983	11221	12723
85	5951	18340	17666	17124	15402	11850	16147	17432	14732	16512
90	8640	21815	21167	21159	19453	15975	20137	21968	18848	20598
95	11849	24237	23720	23663	22235	20240	23254	24996	21837	23204
100	15128	22907	22710	23699	23329	23626	23424	24674	23133	22881
105	19339	17942	18344	20100	21615	24048	20700	20267	21621	20172
110	22490	11721	12901	13491	17155	21196	15407	13405	17400	14944
115	23411	6267	7549	7177	10943	15238	9447	7067	11609	8988
120	21084	2808	3744	2945	5191	9134	4867	2818	6276	4376
125	15809	1157	1537	1045	1962	4631	1874	879	2653	1724
130	10091	401	561	355	581	1827	612	225	820	554
135	5457	101	197	84	117	564	111	52	212	135
140	2492	16	55	14	10	164	10	12	41	18
145	876	NA	0	2	1	25	NA	3	7	6
150	262	NA	NA	NA	NA	3	NA	0	0	NA
155	52	NA	NA	NA	NA	NA	NA	NA	NA	NA
160	11	NA	NA	NA	NA	NA	NA	NA	NA	NA
