0	2	2
5	0	11
10	NA	11
15	NA	27
20	NA	30
25	NA	42
30	NA	29
35	NA	38
40	NA	36
45	NA	55
50	NA	55
55	NA	44
60	NA	60
65	NA	78
70	NA	62
75	NA	54
80	NA	61
85	NA	59
90	NA	55
95	NA	51
100	NA	56
105	NA	81
110	NA	99
115	NA	112
120	NA	124
125	NA	141
130	NA	139
135	NA	168
140	NA	167
145	NA	206
150	NA	239
155	NA	269
160	NA	287
165	NA	277
170	NA	268
175	NA	282
180	NA	286
185	NA	238
190	NA	252
195	NA	285
200	NA	327
205	NA	315
210	NA	314
215	NA	350
220	NA	362
225	NA	409
230	NA	438
235	NA	498
240	NA	561
245	NA	599
250	NA	632
255	NA	724
260	NA	813
265	NA	953
270	NA	978
275	NA	925
280	NA	959
285	NA	1087
290	NA	1068
295	NA	1061
300	NA	1028
305	NA	1008
310	NA	1050
315	NA	1142
320	NA	1043
325	NA	1100
330	NA	1077
335	NA	932
340	NA	925
345	NA	949
350	NA	911
355	NA	814
360	NA	851
365	NA	779
370	NA	706
375	NA	676
380	NA	659
385	NA	615
390	NA	521
395	NA	534
400	NA	471
405	NA	451
410	NA	452
415	NA	494
420	NA	425
425	NA	413
430	NA	415
435	NA	395
440	NA	413
445	NA	404
450	NA	378
455	NA	315
460	NA	292
465	NA	268
470	NA	290
475	NA	324
480	NA	320
485	NA	319
490	NA	286
495	NA	284
500	NA	275
505	NA	239
510	NA	228
515	NA	274
520	NA	246
525	NA	290
530	NA	318
535	NA	267
540	NA	260
545	NA	233
550	NA	258
555	NA	219
560	NA	224
565	NA	208
570	NA	164
575	NA	186
580	NA	145
585	NA	99
590	NA	75
595	NA	64
600	NA	60
605	NA	50
610	NA	42
615	NA	19
620	NA	12
625	NA	11
630	NA	5
635	NA	5
640	NA	10
645	NA	11
650	NA	21
655	NA	24
660	NA	14
665	NA	13
670	NA	3
675	NA	0
