0	2	1
5	7	5
10	8	3
15	10	4
20	6	7
25	4	4
30	10	5
35	6	4
40	4	3
45	1	3
50	NA	3
55	NA	3
60	NA	2
65	NA	6
70	NA	10
75	NA	4
80	NA	3
85	NA	2
90	NA	3
95	NA	1
100	NA	5
105	NA	3
110	NA	4
115	NA	5
120	NA	4
125	NA	9
130	NA	4
135	NA	6
140	NA	13
145	NA	5
150	NA	5
155	NA	2
160	NA	2
165	NA	4
170	NA	9
175	NA	10
180	NA	10
185	NA	8
190	NA	7
195	NA	4
200	NA	6
205	NA	12
210	NA	10
215	NA	9
220	NA	11
225	NA	14
230	NA	14
235	NA	6
240	NA	13
245	NA	10
250	NA	10
255	NA	13
260	NA	18
265	NA	15
270	NA	12
275	NA	15
280	NA	11
285	NA	17
290	NA	16
295	NA	21
300	NA	14
305	NA	14
310	NA	11
315	NA	19
320	NA	13
325	NA	26
330	NA	14
335	NA	14
340	NA	17
345	NA	15
350	NA	15
355	NA	12
360	NA	17
365	NA	17
370	NA	21
375	NA	18
380	NA	20
385	NA	17
390	NA	16
395	NA	18
400	NA	17
405	NA	21
410	NA	20
415	NA	21
420	NA	23
425	NA	26
430	NA	18
435	NA	17
440	NA	16
445	NA	23
450	NA	19
455	NA	16
460	NA	18
465	NA	19
470	NA	14
475	NA	18
480	NA	16
485	NA	16
490	NA	15
495	NA	16
500	NA	13
505	NA	18
510	NA	17
515	NA	15
520	NA	16
525	NA	15
530	NA	16
535	NA	12
540	NA	14
545	NA	19
550	NA	13
555	NA	19
560	NA	14
565	NA	11
570	NA	18
575	NA	15
580	NA	12
585	NA	16
590	NA	23
595	NA	16
600	NA	10
605	NA	11
610	NA	24
615	NA	15
620	NA	9
625	NA	10
630	NA	13
635	NA	13
640	NA	10
645	NA	10
650	NA	10
655	NA	8
660	NA	10
665	NA	9
670	NA	6
675	NA	14
680	NA	13
685	NA	11
690	NA	11
695	NA	11
700	NA	7
705	NA	8
710	NA	8
715	NA	5
720	NA	9
725	NA	7
730	NA	9
735	NA	9
740	NA	5
745	NA	7
750	NA	9
755	NA	10
760	NA	7
765	NA	8
770	NA	13
775	NA	13
780	NA	8
785	NA	4
790	NA	6
795	NA	2
800	NA	2
805	NA	3
810	NA	16
815	NA	3
820	NA	2
825	NA	4
830	NA	6
835	NA	2
