0	4	2	6	4	3	3	3	4	3	4
5	44	30	99	52	41	33	41	55	39	41
10	110	109	360	122	127	121	127	125	102	100
15	301	194	843	227	408	354	274	252	211	260
20	705	337	1731	560	1157	900	675	579	507	659
25	1696	865	3536	1376	2874	2075	1682	1353	1255	1739
30	4045	2228	7881	3704	6415	4497	3800	3543	2841	4308
35	9132	5203	16589	8863	13723	9071	8644	7980	6518	10366
40	19111	10618	30748	18910	25990	17725	18119	17449	13863	20912
45	33217	20986	41204	32821	40210	31742	32495	31693	26532	35089
50	40514	34236	32424	41766	38297	40998	40201	42055	38806	41449
55	29319	40561	12384	30721	17214	30179	30594	32130	37031	26475
60	10387	26158	1871	9910	3484	10375	11508	11342	18318	7545
65	1344	7531	108	1018	310	1746	1798	1589	3848	888
70	36	803	3	47	1	109	154	57	242	33
75	0	17	NA	0	NA	2	4	0	1	0
