0	1.25e-05	1.25e-05
5	9.375e-05	0.0001375
10	0.000325	0.00051875
15	0.00085625	0.0012875
20	0.00175625	0.00248125
25	0.00310625	0.0045
30	0.00513125	0.008075
35	0.00856875	0.0143625
40	0.01444375	0.02605625
45	0.0252	0.0461375
50	0.0448625	0.08075
55	0.07740625	0.1401
60	0.13355625	0.2348875
65	0.2252875	0.376525
70	0.3646875	0.55876875
75	0.55333125	0.74803125
80	0.7514875	0.8928125
85	0.90085625	0.9685125
90	0.9736125	0.99330625
95	0.9941	0.9968375
100	0.99699375	0.99709375
105	0.99720625	0.99709375
110	0.99720625	NA
