0	1	1
5	2	3
10	5	1
15	5	NA
20	4	NA
25	3	NA
30	9	NA
35	7	NA
40	9	NA
45	11	NA
50	6	NA
55	7	NA
60	4	NA
65	4	NA
70	12	NA
75	9	NA
80	11	NA
85	7	NA
90	11	NA
95	11	NA
100	7	NA
105	9	NA
110	7	NA
115	6	NA
120	7	NA
125	7	NA
130	7	NA
135	9	NA
140	6	NA
145	11	NA
150	19	NA
155	7	NA
160	14	NA
165	9	NA
170	12	NA
175	11	NA
180	9	NA
185	9	NA
190	8	NA
195	13	NA
200	11	NA
205	11	NA
210	12	NA
215	14	NA
220	10	NA
225	11	NA
230	19	NA
235	13	NA
240	13	NA
245	12	NA
250	14	NA
255	11	NA
260	21	NA
265	15	NA
270	12	NA
275	12	NA
280	17	NA
285	16	NA
290	18	NA
295	14	NA
300	16	NA
305	21	NA
310	17	NA
315	13	NA
320	19	NA
325	15	NA
330	17	NA
335	20	NA
340	20	NA
345	17	NA
350	13	NA
355	15	NA
360	18	NA
365	17	NA
370	22	NA
375	22	NA
380	15	NA
385	23	NA
390	28	NA
395	18	NA
400	20	NA
405	18	NA
410	21	NA
415	30	NA
420	18	NA
425	21	NA
430	17	NA
435	19	NA
440	28	NA
445	16	NA
450	12	NA
455	15	NA
460	17	NA
465	13	NA
470	17	NA
475	15	NA
480	18	NA
485	15	NA
490	16	NA
495	16	NA
500	22	NA
505	14	NA
510	25	NA
515	12	NA
520	16	NA
525	15	NA
530	15	NA
535	16	NA
540	19	NA
545	14	NA
550	14	NA
555	10	NA
560	15	NA
565	12	NA
570	9	NA
575	11	NA
580	8	NA
585	16	NA
590	8	NA
595	13	NA
600	8	NA
605	8	NA
610	5	NA
615	3	NA
620	9	NA
625	7	NA
630	6	NA
635	6	NA
640	13	NA
645	9	NA
650	7	NA
655	4	NA
660	4	NA
665	4	NA
670	4	NA
675	7	NA
680	11	NA
685	6	NA
690	5	NA
695	5	NA
700	5	NA
705	3	NA
710	3	NA
715	5	NA
720	4	NA
725	3	NA
730	3	NA
735	3	NA
740	2	NA
745	9	NA
750	10	NA
755	11	NA
760	7	NA
765	14	NA
770	1	NA
775	2	NA
780	1	NA
785	2	NA
790	1	NA
