0	1	1	1	1	1	1	1	1	1	1
5	2	2	1	2	3	1	1	1	2	2
10	4	3	3	4	7	5	NA	3	2	3
15	8	10	8	5	8	7	NA	4	8	5
20	11	9	7	5	7	9	NA	4	12	10
25	19	13	11	8	13	14	NA	9	15	11
30	25	14	16	11	16	28	NA	17	18	18
35	33	18	20	14	28	33	NA	25	24	18
40	34	20	30	20	29	49	NA	33	25	36
45	46	34	35	24	42	60	NA	48	43	40
50	56	36	52	28	47	83	NA	84	50	52
55	76	37	65	36	68	112	NA	127	62	82
60	83	49	88	49	85	170	NA	135	76	90
65	119	68	111	53	118	228	NA	190	123	129
70	157	84	154	75	134	312	NA	223	155	167
75	198	113	209	88	186	433	NA	341	249	208
80	272	151	292	136	233	541	NA	466	315	274
85	350	174	366	174	299	713	NA	584	395	378
90	438	206	495	242	403	906	NA	746	531	432
95	534	277	566	291	508	1150	NA	952	690	600
100	694	357	747	408	651	1358	NA	1236	890	755
105	887	424	974	497	776	1743	NA	1485	1091	922
110	1132	582	1208	619	1016	2030	NA	1872	1349	1162
115	1410	713	1482	781	1264	2425	NA	2230	1652	1449
120	1807	898	1866	1025	1504	2707	NA	2594	2033	1821
125	2105	1184	2251	1235	1849	3011	NA	2929	2434	2267
130	2550	1472	2713	1554	2197	3263	NA	3272	2829	2663
135	2988	1728	3116	1870	2618	3389	NA	3446	3000	3039
140	3344	2101	3331	2276	3019	3405	NA	3475	3350	3296
145	3553	2499	3652	2637	3293	3148	NA	3285	3428	3534
150	3573	2834	3525	2932	3400	2791	NA	2998	3299	3554
155	3459	3145	3229	3265	3540	2287	NA	2619	3074	3342
160	3033	3363	2914	3418	3286	1719	NA	2013	2858	2951
165	2601	3333	2481	3478	2973	1244	NA	1576	2293	2535
170	2063	3225	1840	3309	2334	878	NA	1132	1821	1990
175	1540	3097	1363	3016	1811	587	NA	837	1399	1477
180	1021	2673	958	2520	1385	362	NA	571	929	968
185	657	2189	622	1889	971	239	NA	333	605	659
190	401	1721	396	1441	654	170	NA	179	391	453
195	236	1236	246	1013	412	85	NA	110	234	266
200	124	799	140	631	242	42	NA	79	123	184
205	91	516	77	415	144	24	NA	46	56	94
210	40	308	54	269	69	13	NA	25	34	66
215	16	176	33	152	35	6	NA	18	26	37
220	11	108	19	83	17	2	NA	5	9	22
225	12	61	10	49	12	2	NA	4	3	10
230	9	33	4	30	6	2	NA	2	2	2
235	4	14	1	13	7	2	NA	2	1	NA
240	1	6	NA	5	2	NA	NA	0	1	NA
245	1	1	NA	2	NA	NA	NA	NA	NA	NA
250	1	NA	NA	1	NA	NA	NA	NA	NA	NA
255	NA	NA	NA	0	NA	NA	NA	NA	NA	NA
