0	1	1
5	4	2
10	11	10
15	12	10
20	7	9
25	15	8
30	15	8
35	12	8
40	10	12
45	14	9
50	15	10
55	14	15
60	17	11
65	13	23
70	13	14
75	15	18
80	16	21
85	16	18
90	17	15
95	23	14
100	22	19
105	21	21
110	28	25
115	28	20
120	18	18
125	21	18
130	26	20
135	37	21
140	30	25
145	26	33
150	29	32
155	30	34
160	28	30
165	26	35
170	29	33
175	34	30
180	28	32
185	34	29
190	27	31
195	48	43
200	26	30
205	30	31
210	31	32
215	22	32
220	24	30
225	18	30
230	27	26
235	19	30
240	16	24
245	21	27
250	22	26
255	13	17
260	9	16
265	7	17
270	10	19
275	13	17
280	10	10
285	8	8
290	10	7
295	6	10
300	9	8
305	8	8
310	8	5
315	5	3
320	10	6
325	6	7
330	0	2
