0	1	1
5	4	2
10	4	2
15	4	2
20	4	4
25	4	5
30	4	4
35	5	6
40	5	5
45	5	5
50	2	5
55	3	5
60	5	10
65	4	9
70	3	9
75	4	9
80	4	11
85	2	14
90	2	17
95	4	25
100	2	25
105	3	27
110	2	30
115	2	37
120	3	39
125	4	47
130	6	62
135	12	70
140	11	84
145	12	94
150	13	100
155	8	122
160	13	134
165	14	149
170	13	170
175	12	178
180	20	211
185	17	238
190	18	265
195	27	298
200	27	295
205	40	333
210	34	388
215	38	422
220	40	465
225	63	507
230	70	591
235	66	570
240	68	631
245	85	648
250	92	686
255	104	764
260	131	849
265	154	914
270	188	1045
275	196	1061
280	224	1125
285	254	1204
290	298	1223
295	322	1278
300	378	1281
305	428	1388
310	496	1476
315	546	1513
320	568	1503
325	649	1526
330	702	1508
335	807	1526
340	886	1490
345	954	1384
350	1039	1298
355	1053	1225
360	1161	1085
365	1188	1044
370	1265	919
375	1369	863
380	1430	852
385	1515	778
390	1510	746
395	1559	694
400	1528	616
405	1544	555
410	1526	504
415	1477	479
420	1446	411
425	1341	315
430	1315	306
435	1256	288
440	1206	235
445	1224	193
450	1182	163
455	1094	142
460	992	126
465	949	123
470	863	102
475	745	94
480	692	81
485	621	65
490	525	61
495	489	49
500	429	49
505	380	44
510	342	33
515	301	38
520	282	34
525	261	23
530	205	22
535	172	19
540	152	16
545	123	9
550	103	10
555	91	7
560	76	5
565	75	2
570	58	1
575	51	1
580	50	1
585	42	1
590	47	1
595	30	1
600	33	NA
605	31	NA
610	31	NA
615	29	NA
620	26	NA
625	24	NA
630	26	NA
635	13	NA
640	14	NA
645	14	NA
650	11	NA
655	6	NA
660	7	NA
665	6	NA
670	9	NA
675	9	NA
680	4	NA
685	6	NA
690	5	NA
695	1	NA
700	4	NA
705	2	NA
710	3	NA
715	1	NA
