0	1	1	3	2	2	1	2	1	2	2	2	2	2	2	2	2	2	2	3	1	2	2	1	1	3	1	2	2	1	2	2	3	2	1	1	1	1	2	2	1	1	2	3	2	1	1	2	2	1	4
5	9	2	8	12	5	12	5	6	13	2	4	10	4	18	7	6	14	14	14	18	9	14	13	8	12	11	16	12	6	12	5	15	4	4	2	8	7	25	7	4	15	6	2	8	6	8	4	6	6	12
10	17	11	11	20	12	15	7	24	28	4	14	17	18	22	15	6	21	18	20	58	19	14	20	20	26	14	32	13	18	20	9	23	6	10	2	10	9	43	16	9	15	13	3	27	20	22	8	16	17	30
15	34	16	26	31	12	12	6	40	36	8	22	29	34	18	36	17	31	32	35	128	44	43	37	37	50	13	69	28	14	41	6	34	17	12	4	20	22	53	35	20	21	22	5	37	20	37	5	31	26	35
20	29	30	24	39	23	5	14	54	60	27	28	37	42	30	24	12	45	45	39	179	74	44	51	43	71	22	97	49	15	72	6	63	19	32	16	24	42	117	66	14	36	42	10	53	21	40	7	33	41	55
25	27	19	34	54	33	7	28	67	87	25	25	38	76	62	39	34	55	96	47	280	106	63	72	73	112	28	119	86	19	90	18	81	30	71	38	21	54	162	85	40	72	65	22	65	27	38	5	24	51	69
30	42	32	55	56	99	12	34	123	120	34	31	66	85	104	62	59	110	155	60	353	165	79	106	111	137	28	171	114	34	156	43	104	62	88	92	30	68	209	139	58	97	118	37	96	51	58	20	32	83	69
35	65	51	88	107	151	10	30	228	208	31	53	81	126	110	73	67	131	164	97	483	243	114	216	136	186	58	240	197	39	177	64	157	85	155	125	26	80	314	224	85	97	129	35	101	68	78	29	55	113	98
40	92	80	100	139	172	29	42	319	229	50	55	166	170	113	106	141	214	244	132	678	367	146	256	178	247	88	405	281	61	249	88	242	104	205	175	33	160	355	309	130	145	174	57	150	107	116	39	85	135	96
45	115	119	134	147	257	47	78	403	269	78	74	216	229	132	104	198	308	347	173	916	449	159	359	216	327	173	545	364	57	274	130	326	156	277	208	53	212	481	391	161	193	243	63	236	124	147	59	75	148	131
50	193	180	163	224	299	46	119	625	317	104	103	272	296	139	167	272	390	451	215	1136	589	216	504	301	409	214	741	479	87	415	191	403	228	409	313	62	269	668	584	220	263	281	57	310	183	178	80	52	218	197
55	286	294	190	311	429	54	179	894	474	134	110	332	358	216	202	340	560	623	301	1580	767	280	685	400	582	361	975	651	93	527	246	579	366	585	373	116	271	967	742	280	353	405	77	394	276	242	91	70	330	231
