0	4	4	2	4	5	4	4	3	3	5
5	59	55	39	72	108	59	65	60	60	65
10	156	141	155	228	497	282	166	162	274	160
15	291	285	373	569	1363	797	314	253	801	367
20	804	588	1092	1513	3744	1961	832	628	2221	896
25	2127	1593	3102	3926	9675	5339	2461	1740	5978	2524
30	5820	4357	9057	10651	22034	14347	6769	4670	14748	6524
35	15078	11509	23505	26157	42842	32704	16933	12149	31911	15626
40	33443	26638	45449	46791	52851	53332	36118	28593	51312	34032
45	51966	46877	53596	50101	28777	44580	53102	50814	44891	53377
50	43033	50150	27138	23503	5786	13248	39435	49322	14505	41105
55	13511	22457	4200	3954	371	1273	10349	17602	1031	12121
60	1449	2896	147	256	5	40	771	1904	2	1133
65	28	79	0	4	NA	1	11	52	NA	28
70	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
