0	2	1
5	12	9
10	27	5
15	30	8
20	50	16
25	58	27
30	74	51
35	92	71
40	132	103
45	151	135
50	204	192
55	293	266
60	388	379
65	491	469
70	673	575
75	864	741
80	1074	941
85	1334	1211
90	1647	1440
95	1951	1758
100	2352	2355
105	2772	2926
110	3507	3574
115	4350	4365
120	5343	5243
125	6087	6002
130	7301	6929
135	8049	7870
140	8588	8852
145	9052	9613
150	9130	9756
155	8874	9806
160	8783	9444
165	8289	8320
170	7272	7291
175	6088	5893
180	4859	4658
185	3666	3653
190	2677	2618
195	1898	1725
200	1237	1073
205	816	760
210	559	453
215	373	259
220	215	166
225	144	108
230	117	79
235	73	49
240	58	38
245	42	26
250	45	15
255	25	4
260	20	NA
265	19	NA
270	14	NA
275	13	NA
280	9	NA
285	7	NA
290	1	NA
