0	2	1	1	2	1	1	3	1	2	3	3	2	1	3	2	2	1	2	2	1
10	43	26	14	61	30	38	59	35	57	61	71	84	36	62	35	45	32	41	55	31
20	134	124	100	169	106	128	191	112	153	162	186	211	129	187	156	125	115	145	146	167
30	281	258	200	305	225	247	288	215	313	257	257	331	235	330	264	221	252	293	270	273
40	400	365	363	300	421	461	641	380	406	485	483	626	409	506	341	464	391	434	381	402
50	538	583	401	670	642	634	1782	299	460	833	983	1552	440	332	807	1471	392	500	540	758
60	2038	2360	606	7802	1018	1427	4809	641	995	4142	12609	19892	615	793	7562	8764	1065	717	749	1204
70	26994	17316	6854	28900	13497	12672	34950	8700	18602	24006	37405	46328	6686	10429	32919	33178	6182	6265	947	23164
80	53409	45603	25386	54104	35972	39752	55634	32949	45661	50963	57166	53812	29662	37287	55267	55238	36599	37572	13872	49457
90	50372	56230	52854	47250	56934	56799	41674	55289	55215	51072	36887	21726	54813	57046	45675	41991	57338	55170	44698	52571
100	2588	20078	48977	2035	34805	32688	1280	43695	21383	9484	661	281	46404	37800	3819	4405	38568	34324	56780	14547
110	212	480	8152	122	626	909	336	2094	402	404	58	109	7138	952	83	356	604	831	24946	275
120	82	109	304	18	99	108	12	77	33	18	2	14	180	189	3	8	107	145	664	87
130	1	11	48	NA	2	3	NA	1	0	NA	NA	NA	11	12	NA	NA	4	6	42	1
140	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA
