0	1	1
5	2	2
10	2	4
15	2	4
20	2	6
25	2	3
30	3	6
35	12	8
40	13	6
45	21	6
50	28	15
55	39	12
60	61	13
65	73	17
70	93	19
75	131	23
80	144	21
85	186	29
90	237	30
95	263	32
100	305	50
105	335	73
110	392	93
115	448	130
120	533	136
125	599	156
130	721	218
135	878	228
140	1013	275
145	1219	325
150	1278	396
155	1344	460
160	1458	564
165	1615	667
170	1688	800
175	1816	934
180	1814	1109
185	1722	1273
190	1633	1405
195	1482	1482
200	1404	1653
205	1149	1724
210	1014	1768
215	903	1789
220	764	1732
225	629	1598
230	473	1612
235	417	1441
240	325	1324
245	277	1130
250	204	972
255	145	777
260	108	605
265	82	510
270	67	406
275	61	332
280	34	275
285	36	220
290	25	176
295	14	108
300	9	85
305	2	59
310	0	45
315	NA	42
320	NA	40
325	NA	33
330	NA	31
335	NA	18
340	NA	9
345	NA	6
350	NA	4
355	NA	2
360	NA	2
365	NA	3
370	NA	1
375	NA	1
