0	2	2	2	3	1	2	1	2	1	2
5	11	12	21	23	9	20	15	23	6	13
10	40	22	57	35	45	30	41	30	7	37
15	35	50	45	50	36	38	27	32	16	48
20	66	21	33	30	50	55	30	31	20	29
25	44	29	99	61	60	82	67	62	63	74
30	35	46	123	62	62	51	65	155	37	67
35	90	54	86	123	77	148	67	54	51	119
40	107	60	81	140	82	99	110	76	82	87
45	126	80	147	129	84	94	90	103	61	111
50	104	79	107	96	89	116	132	186	145	80
55	151	159	144	206	137	123	128	267	121	105
60	186	121	193	158	151	148	172	142	183	111
65	354	134	204	224	212	211	270	257	182	166
70	680	189	292	515	253	267	351	445	536	219
75	935	307	315	483	1156	716	439	1638	377	419
80	583	469	676	743	649	422	660	532	545	637
85	612	441	677	553	667	987	1137	586	716	651
90	332	824	496	456	568	392	627	247	773	532
95	112	310	221	331	124	208	374	189	367	708
100	46	234	97	79	100	102	92	70	126	212
105	10	138	63	15	8	45	28	12	69	111
110	2	45	33	2	1	7	18	1	18	40
115	NA	16	1	0	NA	1	1	NA	4	2
120	NA	1	NA	NA	NA	NA	NA	NA	1	NA
