0	1	3
5	2	8
10	4	14
15	2	11
20	1	20
25	9	16
30	4	21
35	6	9
40	12	23
45	11	15
50	9	18
55	12	23
60	11	17
65	23	24
70	19	21
75	14	24
80	23	24
85	18	36
90	23	25
95	19	27
100	17	32
105	23	24
110	27	27
115	28	31
120	21	34
125	33	31
130	28	33
135	31	41
140	35	43
145	52	39
150	36	70
155	46	38
160	29	43
165	45	49
170	36	38
175	48	35
180	43	33
185	41	44
190	49	20
195	40	37
200	59	25
205	37	16
210	29	14
215	27	19
220	43	14
225	13	10
230	31	7
235	16	8
240	17	9
245	7	7
250	4	3
255	8	4
260	5	2
265	2	3
270	3	NA
275	2	NA
280	1	NA
285	3	NA
290	2	NA
295	3	NA
300	1	NA
305	1	NA
