0	1	1	1	1	1	1	1	1	1	1
5	4	3	2	3	2	4	2	2	3	5
10	4	3	5	14	3	10	9	7	9	6
15	7	NA	13	24	7	22	23	9	21	8
20	12	NA	23	48	7	29	37	18	39	8
25	21	NA	57	91	5	43	61	23	54	20
30	22	NA	91	145	14	74	120	39	101	32
35	48	NA	144	196	10	145	188	64	170	53
40	60	NA	297	306	16	225	331	83	264	94
45	105	NA	487	467	36	401	464	144	425	152
50	177	NA	753	767	57	588	638	237	627	235
55	277	NA	1137	1144	98	878	1040	338	934	384
60	454	NA	1550	1574	158	1257	1377	505	1431	611
65	647	NA	2088	2104	277	1792	1780	742	1802	944
70	1019	NA	2489	2515	379	2157	2324	1080	2299	1345
75	1500	NA	2743	2671	662	2493	2695	1504	2527	1886
80	2091	NA	2633	2601	1051	2661	2567	1952	2740	2216
85	2519	NA	2165	2139	1517	2456	2288	2351	2470	2606
90	2702	NA	1480	1528	2034	1955	1797	2592	1860	2681
95	2653	NA	946	909	2433	1235	1111	2664	1117	2366
100	2169	NA	585	562	2714	718	611	2268	593	1865
105	1631	NA	270	271	2691	367	343	1637	348	1227
110	1068	NA	128	111	2226	206	176	992	164	709
115	501	NA	48	51	1571	108	114	575	81	344
120	287	NA	23	14	1067	69	54	288	54	186
125	122	NA	13	5	561	28	27	142	15	115
130	89	NA	5	2	253	20	33	53	4	57
135	41	NA	2	NA	152	1	6	31	2	32
140	27	NA	NA	NA	78	NA	3	16	NA	11
145	12	NA	NA	NA	33	NA	NA	3	NA	9
150	1	NA	NA	NA	22	NA	NA	NA	NA	2
155	NA	NA	NA	NA	2	NA	NA	NA	NA	2
160	NA	NA	NA	NA	0	NA	NA	NA	NA	0
