0	3	2	3	2	3	2	3	3	2	3
5	42	25	31	31	35	36	23	34	33	29
10	171	71	88	74	124	115	78	91	116	113
15	417	158	172	145	320	306	145	277	180	256
20	975	377	387	281	692	688	243	542	340	501
25	2263	818	832	706	1461	1386	513	1181	700	940
30	4708	1739	1666	1572	3242	2578	1249	2404	1396	1945
35	9844	3654	3396	3302	6753	5060	2685	5094	3095	4016
40	19050	7569	6834	7011	13328	10221	5500	10285	6869	8714
45	32299	14817	13198	13900	23921	19777	11447	19839	14612	16822
50	43717	26369	23976	24902	36608	32711	21880	33551	26873	29122
55	38397	38496	37054	38279	42648	41514	34669	44410	40096	40898
60	19411	41426	43378	43073	31629	37605	42509	38130	42904	40360
65	4651	28700	31669	30165	12909	19620	35310	16971	27866	23891
70	533	10060	11735	11233	2868	4593	16247	3424	9904	7528
75	49	1970	2054	1899	331	348	3707	312	1804	1347
80	3	269	102	104	10	15	263	9	200	82
85	NA	11	NA	NA	1	NA	0	NA	3	0
