0	1	1	1	1	1	1	1	1	1	1
5	2	2	2	1	1	3	2	3	1	1
10	3	2	1	2	5	4	4	4	2	3
15	9	7	1	3	6	5	6	8	2	2
20	9	5	1	8	7	8	6	10	2	4
25	9	7	1	8	9	10	5	15	6	5
30	9	4	2	8	11	6	7	19	8	7
35	9	5	1	5	13	9	8	25	6	8
40	7	9	0	8	12	11	9	32	9	11
45	12	13	NA	11	22	15	13	34	12	11
50	12	14	NA	7	24	15	19	39	12	9
55	10	12	NA	14	34	19	20	50	17	7
60	11	17	NA	18	36	23	26	45	17	18
65	8	21	NA	25	55	28	29	58	24	11
70	10	17	NA	26	65	32	32	62	27	14
75	17	15	NA	30	71	45	40	57	32	11
80	7	17	NA	38	97	56	59	54	46	10
85	8	16	NA	48	104	57	83	62	41	18
90	10	17	NA	60	130	63	89	80	52	22
95	17	29	NA	67	134	62	101	101	55	26
100	18	29	NA	88	163	89	136	148	62	29
105	27	37	NA	99	156	124	168	187	67	40
110	35	40	NA	104	212	139	174	181	85	50
115	37	45	NA	125	243	142	201	239	100	64
120	39	50	NA	138	302	164	216	304	120	64
125	57	60	NA	160	349	197	260	351	154	75
130	62	71	NA	182	396	241	320	398	164	101
135	66	70	NA	231	474	281	341	507	188	122
140	79	79	NA	288	536	354	383	549	209	130
145	97	87	NA	319	625	373	465	569	256	157
150	100	105	NA	399	721	417	508	620	284	185
155	135	120	NA	392	831	546	598	679	330	212
160	161	127	NA	452	967	637	689	772	357	241
165	182	165	NA	493	1096	736	806	899	431	268
170	232	193	NA	579	1212	824	915	1008	531	315
175	269	216	NA	670	1362	936	992	1209	561	374
180	319	232	NA	764	1507	1056	1091	1279	680	437
185	341	272	NA	924	1692	1225	1227	1360	782	497
190	399	344	NA	1072	1789	1333	1375	1456	899	567
195	460	406	NA	1232	1916	1472	1526	1569	1013	655
200	541	437	NA	1389	2095	1583	1592	1651	1114	762
205	662	528	NA	1544	2119	1660	1744	1763	1227	897
210	731	642	NA	1726	2098	1751	1812	1879	1339	996
215	839	684	NA	1893	2096	1878	1933	1875	1502	1170
220	958	814	NA	2084	2062	1948	1973	1967	1595	1269
225	1093	870	NA	2100	1853	1946	2129	1924	1735	1356
230	1197	992	NA	2085	1790	1912	2033	1874	1894	1510
235	1344	1188	NA	2141	1611	1913	2002	1808	1916	1600
240	1469	1310	NA	2143	1484	1888	1913	1771	1956	1737
245	1631	1391	NA	2087	1356	1917	1858	1660	2044	1856
250	1735	1523	NA	2004	1220	1743	1675	1464	1947	1948
255	1760	1653	NA	1855	1052	1634	1471	1282	1901	2008
260	1858	1745	NA	1648	863	1519	1225	1067	1760	1980
265	1910	1831	NA	1487	717	1360	1049	976	1658	1945
270	1934	1850	NA	1325	560	1182	930	862	1590	1950
275	1864	1872	NA	1152	471	976	784	725	1435	1877
280	1876	1857	NA	1055	384	804	672	608	1298	1813
285	1748	1914	NA	834	339	629	555	465	1108	1704
290	1692	1884	NA	707	271	527	437	356	958	1554
295	1671	1865	NA	576	218	421	346	272	834	1349
300	1464	1710	NA	500	174	366	271	221	714	1186
305	1364	1563	NA	373	126	292	242	173	609	1013
310	1240	1425	NA	282	107	255	205	144	487	819
315	1147	1320	NA	207	97	201	170	128	393	712
320	967	1156	NA	165	78	163	131	95	326	600
325	825	1027	NA	136	59	132	107	86	289	468
330	699	900	NA	124	49	93	79	66	233	416
335	592	781	NA	88	47	94	59	64	193	371
340	500	630	NA	58	40	83	44	52	172	310
345	438	508	NA	39	24	75	41	37	145	237
350	332	401	NA	29	13	59	32	37	130	185
355	240	356	NA	22	21	55	32	27	100	133
360	194	272	NA	17	19	35	27	30	77	95
365	154	210	NA	11	8	36	23	29	50	77
370	114	160	NA	14	6	30	13	18	44	70
375	73	133	NA	7	5	15	14	15	37	49
380	59	116	NA	10	3	10	13	18	26	36
385	54	91	NA	10	1	7	18	20	22	32
390	45	80	NA	7	NA	9	10	17	12	25
395	40	53	NA	2	NA	9	9	13	5	14
400	34	34	NA	1	NA	5	2	15	4	7
405	29	23	NA	2	NA	3	2	11	1	8
410	22	16	NA	1	NA	2	1	13	1	8
415	17	15	NA	2	NA	NA	1	10	NA	5
420	22	13	NA	2	NA	NA	1	11	NA	6
425	13	7	NA	NA	NA	NA	NA	7	NA	7
430	13	7	NA	NA	NA	NA	NA	9	NA	7
435	10	1	NA	NA	NA	NA	NA	9	NA	6
440	7	1	NA	NA	NA	NA	NA	7	NA	7
445	6	1	NA	NA	NA	NA	NA	6	NA	2
450	2	4	NA	NA	NA	NA	NA	6	NA	1
455	0	5	NA	NA	NA	NA	NA	9	NA	NA
460	NA	3	NA	NA	NA	NA	NA	4	NA	NA
465	NA	4	NA	NA	NA	NA	NA	5	NA	NA
470	NA	1	NA	NA	NA	NA	NA	3	NA	NA
475	NA	1	NA	NA	NA	NA	NA	0	NA	NA
