0	4	4	3	2	4	2	4	3	3	3
5	9	4	17	24	8	17	23	18	12	3
10	10	1	23	30	9	34	34	21	33	7
15	11	NA	30	36	10	21	34	23	22	15
20	14	NA	41	39	4	23	31	30	19	33
25	19	NA	36	30	25	30	39	18	40	45
30	34	NA	46	27	29	38	27	17	34	26
35	23	NA	35	42	32	39	44	32	52	35
40	33	NA	48	56	24	44	40	51	37	29
45	33	NA	56	56	33	37	45	53	56	35
50	30	NA	67	45	36	50	63	39	59	48
55	45	NA	90	66	34	61	94	39	50	51
60	56	NA	64	60	39	50	70	50	76	53
65	48	NA	68	62	54	67	89	67	105	64
70	94	NA	79	70	48	162	94	72	52	79
75	69	NA	73	93	56	76	73	82	84	74
80	84	NA	73	63	68	99	69	62	86	74
85	80	NA	62	74	54	61	72	127	93	97
90	71	NA	51	62	77	70	37	104	48	133
95	63	NA	52	46	82	42	48	78	50	70
100	67	NA	39	44	88	41	45	81	41	47
105	61	NA	25	24	93	47	25	66	34	61
110	31	NA	25	24	60	22	23	90	26	28
115	55	NA	14	10	53	49	26	60	39	39
120	23	NA	18	5	52	12	22	29	11	32
125	23	NA	11	6	42	11	19	27	8	18
130	37	NA	8	2	29	6	20	18	5	23
135	15	NA	1	NA	21	1	17	22	1	13
140	14	NA	NA	NA	20	NA	4	16	NA	21
145	9	NA	NA	NA	20	NA	NA	2	NA	3
150	1	NA	NA	NA	12	NA	NA	NA	NA	6
155	NA	NA	NA	NA	3	NA	NA	NA	NA	5
160	NA	NA	NA	NA	0	NA	NA	NA	NA	0
