0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
5	1	1	3	1	2	1	1	3	3	2	2	1	1	3	5	4	1	3	1	1	2	1	1	1	3	2	1	1	1	5	1	1	1	2	1	1	1	1	3	3	2	1	4	2	2	1	3	2	1	4
10	4	6	3	5	4	3	8	10	7	2	3	3	7	9	5	8	7	7	6	2	3	3	3	5	10	8	2	4	4	7	5	5	5	2	5	4	8	5	5	5	8	7	4	2	8	8	5	5	4	4
15	13	11	11	6	8	11	10	21	12	7	6	6	4	13	9	19	5	9	4	12	2	7	7	13	4	23	7	13	6	14	8	14	4	14	5	11	12	11	17	11	6	17	13	5	9	10	9	11	4	8
20	31	19	36	24	19	27	21	34	20	16	15	13	13	28	18	30	18	30	22	20	11	17	16	11	14	47	21	27	17	29	11	30	12	26	17	20	21	23	29	21	21	24	24	12	24	17	21	16	11	13
25	58	40	54	39	26	47	46	64	36	60	19	27	33	60	18	76	37	67	30	35	28	21	38	35	28	125	31	69	26	79	33	57	19	32	51	29	43	44	41	52	42	58	52	24	57	46	37	19	28	15
30	89	79	118	76	58	109	92	111	69	114	37	52	65	97	45	118	59	134	62	89	47	46	65	74	68	240	51	93	54	137	47	103	37	39	76	48	98	74	98	85	87	122	87	61	100	82	80	46	49	24
35	179	140	214	124	97	214	174	255	134	193	81	108	128	173	62	268	85	238	105	147	110	106	132	120	124	427	76	223	117	270	105	182	87	85	135	88	197	145	196	171	158	209	140	122	203	178	151	99	78	44
40	341	278	354	227	203	413	311	449	270	391	139	258	243	296	114	451	177	462	191	279	182	183	237	264	226	717	130	375	215	443	175	421	138	150	244	168	323	256	342	269	282	374	238	186	340	303	314	209	144	113
45	573	527	659	400	379	702	587	821	485	646	232	425	513	566	211	835	271	784	352	488	341	364	375	478	448	1210	280	703	377	746	324	623	270	307	398	258	649	434	672	549	506	676	464	395	633	544	504	335	273	259
50	1016	865	1102	759	645	1145	986	1330	869	1065	471	715	853	1009	379	1296	540	1305	673	891	575	654	707	857	791	1649	478	1087	651	1234	582	1023	430	553	713	445	1079	775	1150	890	821	1104	748	662	1010	955	789	639	470	489
55	1420	1311	1604	1146	1025	1694	1484	1847	1360	1551	886	1179	1302	1462	646	1751	891	1816	1163	1375	946	1094	1234	1336	1207	2069	833	1603	1130	1722	963	1530	819	947	1183	810	1624	1160	1635	1433	1386	1567	1244	1101	1535	1438	1240	1113	817	828
60	2007	1729	1928	1607	1548	2011	1885	2043	1879	1955	1226	1736	1740	1920	1119	2050	1284	2010	1555	1880	1509	1594	1690	1812	1696	2015	1309	1883	1631	1966	1468	1912	1267	1369	1767	1226	1931	1712	2012	1920	1778	1969	1738	1635	1950	1953	1804	1614	1275	1298
65	1956	1986	2064	2034	1992	2051	2051	1894	2001	2006	1806	2134	2040	2143	1548	1968	1831	2046	2136	2007	1968	1941	1985	2009	1988	1500	1809	2026	1991	1975	1860	2051	1737	2019	2022	1750	2013	1969	2142	2082	2097	2008	2006	1999	1940	2079	1990	1967	1743	1856
70	1775	1884	1636	1984	2035	1617	1751	1346	1917	1678	2083	1927	1886	1766	1943	1356	2012	1411	2016	1886	2032	1987	1960	1954	2001	749	1980	1573	2020	1483	2057	1640	2020	2045	1895	2106	1730	1868	1576	1723	1917	1687	1967	1965	1619	1784	1862	2072	1914	2108
75	1131	1332	933	1501	1607	795	1043	555	1346	929	1900	1470	1303	989	1956	606	1820	638	1623	1228	1705	1632	1480	1272	1459	188	1837	807	1505	723	1727	986	1891	1700	1429	1863	924	1456	896	1068	1264	982	1388	1694	941	1120	1351	1640	1970	1904
80	372	618	326	808	876	246	355	146	560	316	1368	688	604	347	1578	145	1298	183	876	479	1119	954	845	575	748	30	1277	292	907	208	1079	327	1389	1077	741	1331	298	781	293	425	654	346	690	874	363	472	540	1004	1408	1371
85	58	186	60	235	305	37	69	21	135	55	545	210	129	63	804	31	561	33	265	116	411	315	263	124	174	2	537	45	329	36	442	56	629	354	158	621	45	250	62	75	182	49	193	241	98	88	150	314	619	565
90	4	33	5	39	35	0	11	1	16	13	122	31	20	2	232	6	120	0	54	28	80	72	36	14	20	0	167	0	49	0	92	1	183	84	14	179	1	40	6	17	23	3	41	28	18	9	19	67	163	95
95	NA	4	NA	3	0	NA	1	NA	NA	4	21	7	2	NA	43	1	29	NA	7	0	12	6	2	0	NA	NA	34	NA	3	NA	13	NA	30	11	NA	19	NA	NA	1	2	3	NA	10	0	3	NA	1	7	16	7
100	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	2	NA	NA	NA	4	NA	1	NA	1	NA	NA	NA	NA	NA	NA	NA	9	NA	NA	NA	NA	NA	0	0	NA	NA	NA	NA	NA	0	2	NA	NA	NA	NA	NA	NA	NA	0	0
105	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA
