0	1.25e-05	6.25e-06	1.25e-05	6.25e-06	6.25e-06	1.25e-05	1.25e-05	6.25e-06	1.25e-05	1.25e-05	1.25e-05	1.875e-05	6.25e-06	1.875e-05	6.25e-06	6.25e-06	6.25e-06	6.25e-06	1.25e-05	6.25e-06	6.25e-06	6.25e-06	1.25e-05	1.25e-05	6.25e-06	1.25e-05	6.25e-06	1.875e-05	6.25e-06	6.25e-06	6.25e-06	1.875e-05	1.875e-05	6.25e-06	1.25e-05	6.25e-06	1.875e-05	6.25e-06	6.25e-06	1.25e-05	1.875e-05	1.25e-05	6.25e-06	1.875e-05	6.25e-06	1.25e-05	6.25e-06	1.875e-05	6.25e-06	1.25e-05
5	7.5e-05	4.375e-05	4.375e-05	1.25e-05	1.875e-05	8.125e-05	1e-04	3.75e-05	5.625e-05	5.625e-05	8.125e-05	6.25e-05	6.875e-05	0.0001125	8.125e-05	NA	6.875e-05	1.25e-05	6.875e-05	3.125e-05	2.5e-05	5.625e-05	9.375e-05	8.75e-05	1.875e-05	6.25e-05	6.25e-06	5.625e-05	NA	6.875e-05	5e-05	5e-05	6.875e-05	3.75e-05	4.375e-05	3.75e-05	1e-04	1.25e-05	6.25e-05	6.25e-05	6.25e-05	2.5e-05	4.375e-05	0.00010625	3.75e-05	3.125e-05	5e-05	8.125e-05	6.25e-06	0.0001125
10	0.00016875	1e-04	8.125e-05	5.625e-05	6.875e-05	0.00016875	0.00015625	7.5e-05	0.00011875	0.0001125	0.00011875	0.00015	0.00020625	0.0002625	0.000175	NA	0.0001375	NA	0.00013125	0.00011875	5e-05	0.0001125	0.00020625	0.00014375	NA	9.375e-05	NA	0.00011875	NA	0.0001375	8.75e-05	0.00011875	0.00013125	6.875e-05	9.375e-05	7.5e-05	0.00015625	3.125e-05	0.00011875	1e-04	9.375e-05	6.25e-05	1e-04	0.00020625	6.875e-05	9.375e-05	0.000175	0.00018125	NA	0.00025
15	0.00031875	0.0002125	0.00011875	6.875e-05	1e-04	0.0002875	0.00021875	0.0001375	0.00019375	0.0001625	0.00019375	0.0002625	0.000425	0.0003875	0.00030625	NA	0.00019375	NA	0.00023125	0.0002125	1e-04	2e-04	4e-04	0.00025	NA	0.00013125	NA	0.00018125	NA	0.00035625	0.0001625	0.00019375	0.0001875	0.00015625	0.00015	0.00011875	0.00025625	6.875e-05	2e-04	0.00013125	0.0001625	0.000125	0.0001875	0.00026875	0.0001375	0.00025	0.0002625	0.00030625	NA	0.00044375
20	0.00051875	0.00029375	0.0001625	9.375e-05	0.00014375	0.0003875	0.00033125	0.00016875	0.0002125	2e-04	0.0002625	0.0004375	0.0007125	0.0005375	4e-04	NA	0.00020625	NA	0.0003625	0.00033125	0.000175	0.00025625	0.000625	0.00036875	NA	0.00025	NA	0.00024375	NA	0.0004875	0.0001875	0.0002625	0.0002875	0.00033125	0.0001875	0.00013125	0.00040625	0.0001375	0.00028125	0.00016875	0.00020625	0.000175	0.00035	0.000325	0.000275	0.0005875	0.00031875	0.00040625	NA	0.00066875
25	0.00069375	0.00048125	0.00021875	0.0001875	2e-04	0.00053125	0.00054375	0.00021875	NA	0.0002875	0.00036875	0.00055625	0.001125	0.000625	0.00056875	NA	0.0002125	NA	0.000475	0.00045	0.00025	0.00035625	0.00078125	0.00048125	NA	0.00031875	NA	0.00025	NA	0.00066875	NA	0.000325	0.00038125	0.00056875	0.00025	0.0001875	0.00064375	0.00023125	0.00035	0.00024375	0.000225	0.00025625	0.0004875	0.0004125	0.00040625	0.0009625	0.00036875	0.00056875	NA	8e-04
30	0.00089375	0.00066875	0.0003375	0.0002875	0.00029375	0.00063125	0.00074375	0.00026875	NA	0.000325	0.00049375	0.00063125	0.00151875	0.0006875	7e-04	NA	0.00023125	NA	0.00063125	0.0004875	0.00035	0.0004625	0.0009375	0.00060625	NA	0.0003875	NA	NA	NA	0.00090625	NA	0.00041875	0.0004375	0.00075625	0.00026875	0.0003125	0.00084375	0.00028125	0.00045	0.0003375	0.0002625	0.0003375	0.00065	0.0005625	0.00066875	0.00123125	0.00044375	0.000775	NA	0.000925
35	0.0011875	0.00084375	0.00045625	0.00040625	0.00038125	0.00074375	0.00104375	0.0003125	NA	4e-04	0.00065	0.0007625	0.00199375	0.00075	0.0008875	NA	0.00024375	NA	0.00085625	0.00055	0.00039375	0.0005625	0.00111875	0.0008375	NA	0.000475	NA	NA	NA	0.0011625	NA	0.000525	5e-04	0.00089375	NA	4e-04	0.00106875	0.000325	0.00058125	0.00043125	0.000325	0.00045	0.0008625	0.000725	0.000925	0.0015875	0.00056875	0.0010125	NA	0.0010625
40	0.00148125	0.00095625	0.0005375	0.00065625	0.0004375	0.00091875	0.00125	0.0003625	NA	0.00048125	0.00079375	0.00086875	0.00246875	0.00084375	0.001125	NA	0.00025	NA	0.00109375	0.00063125	0.00050625	0.0007125	0.00131875	0.001075	NA	0.00058125	NA	NA	NA	0.0015625	NA	0.000675	0.00058125	0.001075	NA	0.00048125	0.001325	0.0003625	8e-04	0.0005625	0.00039375	0.00054375	0.00100625	0.000825	0.0011875	0.00186875	0.00076875	0.0012875	NA	0.00123125
45	0.00188125	0.001025	0.00063125	0.000925	0.0004875	0.001125	0.00153125	0.00044375	NA	0.00049375	9e-04	0.0010125	0.0029125	0.000925	0.00145	NA	0.0002625	NA	0.0014875	7e-04	0.00060625	0.00084375	0.00153125	0.00128125	NA	0.00066875	NA	NA	NA	0.00186875	NA	0.00080625	0.000625	0.00116875	NA	6e-04	0.001625	0.00040625	0.00113125	0.000625	0.00045625	0.00066875	0.001175	0.00094375	0.00136875	0.00215625	0.00098125	0.00151875	NA	0.00146875
50	0.002325	0.00111875	0.00073125	0.00131875	0.00055625	0.0012375	0.0017875	0.00051875	NA	5e-04	0.00106875	0.0012	0.00335625	0.00104375	0.00185625	NA	NA	NA	0.00190625	0.00075625	0.000725	0.0010375	0.00165	0.00145625	NA	0.0007625	NA	NA	NA	0.002325	NA	0.00088125	0.0006625	0.00125	NA	0.000725	0.00184375	0.00043125	0.0015	0.00068125	0.00046875	0.00075	0.00134375	0.00101875	0.00160625	0.00245625	0.0012125	0.00179375	NA	0.00184375
