0	4	2	6	4	3	3	3	4	3	4
5	23	16	68	27	25	25	41	55	37	26
10	44	109	121	64	39	59	55	58	34	88
15	84	126	111	106	115	91	104	170	82	60
20	154	110	169	156	96	151	94	111	109	77
25	166	74	209	272	137	156	131	102	126	196
30	243	195	275	207	323	257	140	280	93	144
35	234	409	413	299	310	340	269	376	428	271
40	580	338	2486	834	1097	439	858	593	400	683
45	3604	1441	8937	1176	7828	3292	4509	5413	1289	8075
50	15836	8909	6858	16937	5189	18080	12896	6121	13186	15596
55	3534	13830	634	3297	1746	2117	2033	3567	15088	2918
60	482	1260	127	340	203	307	573	294	1160	313
65	91	402	15	63	51	135	214	112	194	93
70	5	57	2	11	1	21	64	8	11	10
75	0	4	NA	0	NA	2	1	0	1	0
