2.34875909522684	1.48448532707408
2.42623527905786	1.10758210687283
2.72038816719689	1.2116687656387
2.62996071992015	1.37773118313068
2.24118906049387	1.38185643290147
2.95910675381264	1.61146344376973
2.77515207373272	1.39536942878277
2.74727414278498	1.70862105359298
2.7377506017188	1.34034365825083
2.42719183536713	1.50322903719174
2.17388620864231	1.18043128989971
2.40633034198399	1.62037082675174
2.4414320722013	1.25766205083337
2.76276714264042	0.810240752067257
2.46391259333922	1.23194510830102
2.60880952380952	1.71821375369928
2.65200666057203	1.59294056666929
2.69483819467913	1.56529491537014
2.9137205830699	1.2181313562177
1.65207793411798	0.886605410842546
2.6802836664969	1.85167830775525
2.50032361455749	1.47803889980875
2.44902512691986	1.32186322423879
2.46388295158412	1.3839207306953
1.78272438007461	1.10626007636066
3.17877178471406	1.60813045798414
2.29344606791666	1.6589145757815
2.87040043290043	1.83038024693959
2.92602113572702	1.13168218645328
2.38091228769815	0.996715161706121
2.42242970062519	1.27749291227401
2.2204846026067	1.16732076359507
2.4063074352548	1.14484468883287
2.41838268711514	1.55970212287111
2.69685334227588	1.12854028427001
3.29632007233273	1.66098158849494
3.0852991114429	1.14329970382798
2.37556193208991	1.58111636950806
3.22529509130294	1.48420270617207
2.54404545454545	1.2161883323862
2.60902173913043	1.33246159551911
2.5709539436498	1.56757413050398
2.23454300215384	0.970298914598797
2.26415152267804	1.33828975147769
2.4169936279299	1.57597565984811
2.48789682539683	1.5164722765914
2.68354319673001	1.51615693814196
2.99180457709591	1.68878234513648
2.45892995892996	1.62365758782711
2.52733324023647	1.43887812064176
2.4413062307151	1.54904444245471
2.60194002638537	1.53415064562171
2.27877687302759	0.887270221632737
2.62357503607504	1.49098832643197
2.49925407925408	1.48499673355681
2.84226914700491	1.55787919904253
2.26916666666667	1.40538124742622
2.11362254025045	1.26417901120118
2.44240093240093	1.0027742356772
2.40774482836676	1.3488412292915
2.56479521049483	1.29134250586492
3.02822468102073	1.8228127267198
2.50985494422994	1.56570221429244
2.63198733894	1.60226397929353
2.67413465386154	1.48484415402184
3.00335296509298	1.70270668709631
2.80324257063387	1.15724813827628
2.93350595650829	1.79662547446334
2.63794810853634	1.1310978580636
2.70916366000847	1.47638851244419
2.11631158696376	0.983688440983911
3.0522645548835	1.5072864312634
2.11511363636364	1.41859578490651
2.8640814276738	1.33947161372355
2.15701058201058	1.51590222972044
2.31014374084142	1.14404218965381
2.80389434748258	1.2626678101652
2.76720956348616	1.29267837770643
2.85600572517408	1.55206181487739
2.17915750915751	1.58623953809342
2.24199730094467	1.37801570888846
2.45219890430076	1.55028527873158
2.82153597342425	1.48424524699378
2.42747826394071	1.10276944566695
2.51570245645827	1.64969419827459
2.42067222743098	1.61828999721054
2.32850120639594	1.34957501362456
2.20652296421527	1.25844235999044
2.20418417930779	1.16820345456811
2.50502230521838	1.56550251313128
2.73430049482681	1.70141204346284
2.94935897435897	1.57030802458226
2.59762185821203	1.36961341645034
2.59690212888585	1.56882125828692
2.35010101010101	1.40126274221763
2.61230400288318	1.11479430426593
2.89704452379511	1.78955831813054
2.63396243633398	1.45652795036377
2.64082844390953	1.31550962301585
2.45155555555556	1.37164205830676
