0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.5	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.6	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
2	1	1	1	1	1	1	0.5	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.625	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.714285714285714	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.5	1	1
3	1	1	1	1	1	1	0.5	1	1	1	1	1	1	1	1	1	1	1	0.8125	1	1	1	1	1	1	1	1	1	0.875	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.714285714285714	0.947368421052632	1	1	1	1	1	1	1	0.75	1	1	1	1	0.714285714285714	1	1	1	1	1	1	1	1	1	1	1	1	1	0.75	0.888888888888889	1	1	1	1	1	0.777777777777778	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.833333333333333	1	1
4	1	1	1	1	1	1	0.857142857142857	1	1	1	1	0.933333333333333	0.333333333333333	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.833333333333333	1	1	1	1	1	1	1	1	1	1	1	0.818181818181818	1	0.6	1	1	1	0.666666666666667	1	1	1	1	1	1	1	1	0.8125	1	1	1	1	1	1	1	1	0.923076923076923	1	1	1	1	1	0.916666666666667	1	0.857142857142857	1	0.6875	0.846153846153846	1	1	1	0.6	1	1	1	1	1	1	1	1	1	1	0.4	1	1	1	1	1	1	1	1	1
5	1	0.571428571428571	0.65	1	1	1	1	1	1	1	1	0.842105263157895	0.5	1	1	1	0.5	1	1	1	1	1	1	1	1	1	1	1	1	0.954545454545455	0.75	0.6	1	1	0.923076923076923	1	1	0.9	1	1	0.8	0.571428571428571	0.692307692307692	0.958333333333333	0.75	1	1	0.655172413793103	1	1	1	1	0.8	1	1	0.772727272727273	1	0.814814814814815	0.75	1	1	1	0.785714285714286	1	0.588235294117647	1	0.928571428571429	1	1	1	1	1	0.555555555555556	0.962962962962963	0.9	0.5	0.7	1	1	1	1	0.947368421052632	1	1	1	1	1	1	1	1	0.625	1	0.4	1	0.666666666666667	0.888888888888889	1	0.769230769230769	1	1
6	1	0.517241379310345	0.52	1	1	1	1	1	1	1	1	1	0.4	1	1	0.518518518518518	0.705882352941177	1	0.838709677419355	0.823529411764706	1	1	1	1	0.727272727272727	1	1	1	1	0.96	0.4	0.875	0.52	1	1	0.642857142857143	0.517241379310345	1	1	0.648648648648649	0.722222222222222	0.571428571428571	1	0.96551724137931	1	0.5	1	0.53125	1	1	1	0.9	0.833333333333333	1	1	1	1	0.833333333333333	0.764705882352941	0.925925925925926	0.684210526315789	0.961538461538462	0.555555555555556	1	0.523809523809524	0.962962962962963	0.894736842105263	0.5	1	1	1	1	0.631578947368421	0.96969696969697	0.92	0.36	1	1	1	1	0.933333333333333	1	0.833333333333333	0.636363636363636	1	1	1	1	1	0.904761904761905	0.666666666666667	1	0.428571428571429	0.7	0.615384615384615	1	0.956521739130435	0.769230769230769	1	1
7	1	0.897435897435897	0.484848484848485	1	0.6	0.96875	1	1	1	1	1	1	0.875	0.62962962962963	0.652173913043478	0.697674418604651	0.45	0.645161290322581	0.923076923076923	0.75	1	1	0.863636363636364	1	0.592592592592593	0.558823529411765	1	0.769230769230769	1	0.636363636363636	0.357142857142857	1	0.428571428571429	1	1	0.75	0.564102564102564	1	0.55	0.555555555555556	0.75	0.666666666666667	0.5	0.542857142857143	1	0.68	1	0.578947368421053	1	1	1	0.625	0.733333333333333	0.875	0.551724137931034	0.59375	0.518518518518518	1	0.736842105263158	0.96875	0.523809523809524	0.875	0.80952380952381	1	0.535714285714286	0.642857142857143	1	0.5	1	1	1	1	0.684210526315789	0.972222222222222	0.464285714285714	0.333333333333333	0.709677419354839	1	0.736842105263158	1	0.428571428571429	1	0.7	0.5	1	0.888888888888889	0.806451612903226	0.96551724137931	0.5	0.933333333333333	0.692307692307692	1	0.5	0.551724137931034	0.6	1	0.689655172413793	1	1	0.736842105263158
8	0.533333333333333	0.75	0.487179487179487	0.923076923076923	1	0.675675675675676	0.6	0.696969696969697	0.566666666666667	1	0.833333333333333	0.615384615384615	1	1	0.4	0.480769230769231	0.516129032258065	0.583333333333333	0.48780487804878	1	0.5625	1	0.846153846153846	1	0.485714285714286	1	1	0.5	0.735294117647059	0.291666666666667	0.625	1	0.675675675675676	0.833333333333333	1	0.705882352941177	0.545454545454545	1	1	0.403846153846154	0.851851851851852	0.666666666666667	0.529411764705882	0.525	1	0.620689655172414	1	0.488372093023256	1	0.523809523809524	0.428571428571429	1	0.235294117647059	0.851063829787234	1	0.294117647058824	1	0.571428571428571	0.681818181818182	1	0.678571428571429	0.769230769230769	0.814814814814815	1	0.53125	0.461538461538462	0.566666666666667	0.705882352941177	0.65625	0.958333333333333	0.454545454545455	1	0.625	1	0.513513513513513	0.333333333333333	0.942857142857143	0.542857142857143	0.421052631578947	1	0.352941176470588	0.925	0.666666666666667	0.612903225806452	1	0.75	0.666666666666667	0.814814814814815	0.6	0.547619047619048	0.6875	1	0.363636363636364	0.542857142857143	0.695652173913043	0.636363636363636	1	1	0.578947368421053	0.962962962962963
9	0.545454545454545	0.547619047619048	0.311111111111111	0.862068965517241	0.923076923076923	0.674418604651163	0.65	0.486486486486487	0.457142857142857	1	0.686274509803922	0.74	0.8125	0.7	0.515151515151515	0.716666666666667	0.805555555555556	0.428571428571429	0.62	0.714285714285714	0.578947368421053	0.837209302325581	0.966666666666667	0.457142857142857	0.731707317073171	0.63265306122449	1	0.387096774193548	0.395348837209302	0.53125	0.514285714285714	1	0.5	0.8	1	0.714285714285714	0.595744680851064	0.694444444444444	0.971428571428571	0.452054794520548	0.846153846153846	0.555555555555556	0.333333333333333	0.418604651162791	1	0.461538461538462	0.512820512820513	0.333333333333333	0.757575757575758	0.476190476190476	0.533333333333333	0.657894736842105	0.4	0.529411764705882	0.634146341463415	0.297297297297297	0.486486486486487	0.525	0.347826086956522	0.5625	0.744186046511628	0.530612244897959	0.382352941176471	1	0.513513513513513	0.4	0.523809523809524	0.857142857142857	0.928571428571429	0.5625	0.5	0.65625	0.653846153846154	0.795454545454545	0.444444444444444	0.58695652173913	1	0.577777777777778	0.55	0.567567567567568	0.588235294117647	0.977777777777778	1	0.529411764705882	0.810810810810811	0.702702702702703	0.707317073170732	0.666666666666667	0.6	0.654545454545455	0.590909090909091	0.810810810810811	0.428571428571429	0.543478260869565	0.758620689655172	0.423076923076923	0.534883720930233	0.944444444444444	0.545454545454545	0.433333333333333
