1.25	1
NA	NA
1	1.15470053837925
NA	NA
NA	NA
NA	NA
1	0.707106781186548
1	0.707106781186548
1	0.5
1.44444444444444	0.346944333244355
1	0.763762615825973
NA	NA
1	0.5
NA	NA
2	NA
NA	NA
1.52222222222222	1.09751402589536
1	0
1	0.5
NA	NA
1.25	0.763762615825973
1	0.763762615825973
1	0.652630006915041
NA	NA
NA	NA
NA	NA
NA	NA
NA	NA
1	0.707106781186548
1.33333333333333	0.763762615825973
1	0.5
NA	NA
1	0.707106781186548
NA	NA
1	0
1.25	1.15470053837925
NA	NA
NA	NA
NA	NA
1	0.707106781186548
NA	NA
1.90555555555556	0.693888666488711
NA	NA
NA	NA
1	0.5
1.4875	0.839573855750201
NA	NA
NA	NA
NA	NA
1	0.707106781186548
1	0.707106781186548
NA	NA
NA	NA
1.33333333333333	0.763762615825973
1.33333333333333	0.763762615825973
1	0
1.22222222222222	1.26197963240006
1	0.5
1.99603174603175	0.639467843761387
NA	NA
1	0
NA	NA
NA	NA
NA	NA
NA	NA
2.01190476190476	1.01188725475051
1.39166666666667	0.665902339630915
NA	NA
NA	NA
1.22916666666667	0.558499146191197
1	0.5
NA	NA
NA	NA
NA	NA
NA	NA
NA	NA
1.22222222222222	1.26197963240006
NA	NA
1	0
NA	NA
1	0.763762615825973
1	0
1.66666666666667	0.707106781186548
1.22222222222222	0.585314097380708
1	0
1	0.707106781186548
1.22222222222222	0.346944333244355
NA	NA
NA	NA
2	NA
1.78333333333333	0.608276253029822
1.33333333333333	1.15470053837925
NA	NA
1.22222222222222	0.585314097380708
1.48412698412698	0.419435246403931
1	0.866025403784439
NA	NA
1	0
1.36666666666667	1.12731243820572
1.83333333333333	0.532145668351889
