0	2	1	1	5	2	2	2	6	3	1	3	2	4	1	3	3	4	3	3	3	3	2	3	4	3	1	2	5	2	4	4	3	2	3	2	4	2	2	4	3	2	1	3	4	2	1	2	3	1	2	2	3	2	4	3	2	1	2	4	4	4	3	4	2	3	2	4	3	2	3	1	2	2	3	2	2	1	3	5	4	2	2	3	4	4	4	3	3	3	3	1	2	4	3	2	2	1	2	2	2
5	16	1	5	14	4	7	15	11	15	16	16	5	12	12	19	11	17	16	18	9	10	21	14	15	27	11	8	15	25	24	21	7	24	12	5	19	9	9	14	3	27	1	15	21	13	NA	7	10	4	12	12	13	9	14	3	11	14	13	16	13	9	22	14	16	17	9	23	26	24	7	6	7	6	12	8	14	10	25	19	25	3	16	6	15	31	47	6	6	11	7	6	5	13	13	7	5	1	2	6	6
10	11	NA	6	13	11	14	17	21	7	14	16	6	10	10	12	4	17	26	22	16	17	14	7	14	14	8	8	4	16	16	10	13	15	5	6	32	16	6	15	13	29	NA	13	17	14	NA	12	12	NA	30	15	13	7	13	6	10	17	12	3	13	21	7	10	9	3	9	10	16	28	14	21	13	7	30	16	9	9	11	13	22	1	10	16	17	17	20	NA	6	8	19	17	6	11	9	13	10	15	17	8	9
15	14	NA	18	40	2	23	33	19	15	17	10	9	15	14	14	14	19	25	25	11	15	12	21	9	12	19	19	13	17	49	10	14	19	3	7	17	13	6	28	12	18	NA	25	12	13	NA	10	24	NA	26	9	37	15	25	20	19	25	13	NA	13	27	12	9	9	7	11	33	5	7	18	18	19	1	13	18	8	12	17	11	41	8	18	27	13	26	55	NA	5	4	11	12	7	22	18	31	10	26	7	9	5
20	15	NA	10	25	NA	17	12	29	16	14	11	15	33	17	26	11	8	26	25	16	21	16	8	19	19	18	35	21	8	15	27	18	29	12	12	32	14	1	25	16	21	NA	23	17	19	NA	20	20	NA	24	36	23	7	24	18	15	15	13	NA	17	16	11	19	3	10	23	18	4	9	9	33	17	NA	27	24	21	28	20	19	24	19	17	17	15	26	16	NA	4	6	20	16	21	17	28	11	17	19	10	15	6
25	25	NA	24	29	NA	16	17	15	10	29	35	12	20	12	21	24	6	24	35	21	17	12	13	17	14	14	20	14	15	15	11	30	21	21	7	27	16	NA	33	12	16	NA	20	21	19	NA	11	22	NA	14	21	27	16	18	13	34	16	7	NA	25	19	12	21	6	16	12	20	11	18	19	19	48	NA	21	25	16	22	17	22	26	13	30	21	27	24	16	NA	2	6	8	41	17	17	29	40	28	19	20	24	19
30	14	NA	18	18	NA	23	10	25	15	21	12	9	22	34	17	24	8	32	30	17	22	30	19	16	18	15	29	12	26	14	16	38	22	30	7	22	8	NA	25	11	19	NA	18	15	16	NA	23	25	NA	26	24	31	11	28	23	21	26	12	NA	24	19	22	17	8	6	8	34	12	7	53	16	16	NA	19	25	14	18	22	27	16	7	17	16	21	37	18	NA	4	17	36	25	12	27	18	17	19	11	12	13	13
35	16	NA	19	23	NA	26	9	20	18	22	19	14	15	20	23	17	6	21	19	16	21	29	26	18	28	23	29	15	17	22	19	35	20	24	13	38	12	NA	19	12	20	NA	27	19	20	NA	19	23	NA	17	27	19	18	29	13	21	32	12	NA	24	22	21	21	3	28	14	30	16	13	23	19	15	NA	23	25	16	28	18	19	30	18	10	19	14	35	11	NA	1	13	29	18	31	39	45	31	31	11	8	10	12
40	12	NA	21	25	NA	19	18	27	26	28	25	16	14	19	49	20	7	26	23	19	22	21	39	18	37	22	28	12	20	29	17	24	23	21	15	28	13	NA	23	27	24	NA	22	17	29	NA	20	24	NA	31	24	26	9	25	30	27	32	11	NA	19	28	20	18	6	13	1	25	16	20	20	17	30	NA	26	40	9	19	22	35	22	14	17	25	50	32	29	NA	NA	20	18	21	22	24	36	28	17	13	12	18	15
45	22	NA	15	24	NA	15	22	48	38	26	22	26	15	24	25	35	20	55	31	22	24	28	32	21	25	23	24	18	31	28	19	34	27	24	23	29	17	NA	34	19	31	NA	21	24	19	NA	25	48	NA	25	27	27	20	26	32	35	24	8	NA	24	20	29	29	15	23	NA	23	16	13	24	21	37	NA	23	27	31	26	27	39	24	15	22	20	16	25	28	NA	NA	10	25	22	26	35	22	31	24	22	24	32	14
50	31	NA	16	33	NA	20	20	36	33	23	19	33	20	30	35	22	15	23	33	15	27	19	32	34	27	26	27	27	24	37	17	16	31	19	30	27	22	NA	31	28	23	NA	23	28	28	NA	30	44	NA	25	40	35	15	24	28	46	25	26	NA	30	16	22	26	2	31	NA	36	15	10	39	27	21	NA	37	23	21	32	25	35	28	25	25	23	26	22	31	NA	NA	29	30	29	19	23	35	24	29	23	31	12	17
55	27	NA	22	41	NA	31	28	56	50	26	21	31	29	29	38	28	24	42	26	20	23	30	43	32	28	25	38	23	32	45	26	28	34	32	12	46	22	NA	35	19	26	NA	40	35	38	NA	23	26	NA	25	32	29	14	33	35	50	27	42	NA	33	30	25	36	NA	19	NA	30	13	19	34	19	26	NA	37	22	23	21	27	59	25	21	17	21	39	44	27	NA	NA	23	18	23	8	35	36	49	23	19	23	31	17
60	24	NA	27	30	NA	29	31	35	42	31	23	27	29	26	32	32	12	27	24	23	29	35	29	28	28	25	42	24	33	28	19	51	28	31	22	34	36	NA	36	25	27	NA	54	34	25	NA	30	36	NA	25	32	29	13	37	40	34	45	16	NA	33	28	23	41	NA	20	NA	31	11	18	27	36	44	NA	37	29	23	31	27	32	26	27	15	22	27	37	33	NA	NA	36	34	54	11	32	21	28	30	11	19	26	19
65	31	NA	24	29	NA	28	23	50	28	26	18	28	36	50	34	37	45	40	33	22	43	31	33	33	39	24	45	31	32	35	18	32	32	28	32	45	22	NA	36	34	37	NA	29	31	25	NA	25	34	NA	47	34	37	22	33	24	29	50	16	NA	33	30	25	25	NA	37	NA	26	11	26	32	26	47	NA	29	38	24	32	38	30	31	25	28	26	25	25	29	NA	NA	36	31	29	19	42	33	29	23	20	17	21	22
70	23	NA	26	41	NA	58	31	34	33	41	33	35	21	38	38	29	16	39	34	24	53	33	29	33	30	61	32	32	34	32	34	35	31	34	29	45	23	NA	31	30	48	NA	46	41	37	NA	31	25	NA	49	29	40	22	61	38	29	61	22	NA	29	37	30	34	NA	25	NA	36	25	19	33	34	37	NA	39	32	23	24	53	53	43	21	18	46	41	39	36	NA	NA	21	28	26	22	45	36	39	30	18	28	33	28
75	26	NA	27	36	NA	62	21	48	21	32	25	20	23	46	39	41	25	43	31	23	31	36	33	53	25	37	38	35	36	33	18	33	35	27	27	45	25	NA	46	26	37	NA	35	27	31	NA	27	41	NA	44	43	52	25	29	26	39	42	20	NA	25	35	23	48	NA	32	NA	33	24	23	43	38	43	NA	35	29	33	46	42	40	38	37	25	39	31	33	34	NA	NA	33	34	43	18	44	40	44	34	24	26	28	31
