0	5	5
1	13	13
2	25	25
3	41	42
4	61	66
5	85	100
6	114	148
7	150	212
8	196	292
9	256	390
10	332	512
11	418	664
12	521	842
13	643	1031
14	782	1230
15	949	1432
16	1156	1631
17	1403	1834
18	1668	1992
19	1909	2117
20	2101	2220
21	2268	2301
22	2386	2365
23	2456	2422
24	2490	2459
25	2498	2482
26	2500	2497
27	2500	2500
28	2500	2500
29	2500	2500
30	2500	2500
31	2500	2500
32	2500	2500
33	2500	2500
34	2500	2500
35	2500	2500
36	2500	2500
37	2500	2500
38	2500	2500
39	2500	2500
40	2500	2500
41	2500	2500
42	2500	2500
43	2500	2500
44	2500	2500
45	2500	2500
46	2500	2500
47	2500	2500
48	2500	2500
49	2500	2500
50	2500	2500
51	2500	2500
52	2500	2500
53	2500	2500
54	2500	2500
55	2500	2500
56	2500	2500
57	2500	2500
58	2500	2500
59	2500	2500
60	2500	2500
61	2500	2500
62	2500	2500
63	2500	2500
64	2500	2500
65	2500	2500
66	2500	2500
67	2500	2500
68	2500	2500
69	2500	2500
70	2500	2500
71	2500	2500
72	2500	2500
73	2500	2500
74	2500	2500
75	2500	2500
76	2500	2500
77	2500	2500
78	2500	2500
79	2500	2500
80	2500	2500
81	2500	2500
82	2500	2500
83	2500	2500
84	2500	2500
85	2500	2500
86	2500	2500
87	2500	2500
88	2500	2500
89	2500	2500
90	2500	2500
91	2500	2500
92	2500	2500
93	2500	2500
94	2500	2500
95	2500	2500
96	2500	2500
97	2500	2500
98	2500	2500
99	2500	2500
100	2495	2495
101	2487	2487
102	2475	2475
103	2459	2458
104	2439	2434
105	2415	2400
106	2386	2352
107	2350	2288
108	2304	2208
109	2244	2110
110	2168	1988
111	2082	1834
112	1975	1656
113	1855	1462
114	1718	1258
115	1551	1065
116	1344	868
117	1083	627
118	799	458
119	580	366
120	233	273
121	103	199
122	64	108
123	18	71
124	8	39
125	2	13
126	0	2
127	NA	0
