0	1	1
1	8	8
2	14	10
3	23	13
4	26	15
5	34	17
6	43	22
7	52	28
8	52	27
9	65	38
10	70	43
11	83	62
12	103	73
13	131	92
14	161	105
15	201	134
16	248	154
17	293	192
18	355	247
19	426	297
20	518	378
21	644	476
22	811	621
23	987	776
24	1222	1005
25	1509	1262
26	1873	1595
27	2283	1946
28	2821	2425
29	3421	2998
30	4085	3625
31	4814	4340
32	5701	5135
33	6706	6039
34	7673	7002
35	8568	7970
36	9346	8877
37	9892	9650
38	10028	9997
39	9702	9863
40	8851	9424
41	7709	8660
42	6422	7516
43	4899	6088
44	3592	4644
45	2455	3178
46	1605	2173
47	1020	1455
48	563	929
49	294	517
50	155	283
51	96	145
52	44	72
53	14	28
54	0	5
55	NA	0
