0	4	2
1	6	3
2	8	8
3	12	12
4	18	16
5	16	20
6	18	25
7	20	34
8	20	31
9	30	47
10	38	63
11	47	78
12	66	93
13	78	116
14	90	152
15	113	202
16	128	242
17	158	311
18	184	378
19	229	474
20	264	559
21	323	669
22	380	817
23	450	1007
24	526	1197
25	673	1487
26	791	1770
27	981	2133
28	1182	2600
29	1434	3089
30	1689	3594
31	2045	4150
32	2401	4807
33	2850	5468
34	3334	6089
35	3873	6735
36	4504	7325
37	5133	7815
38	5841	8226
39	6334	8328
40	6935	8082
41	7444	7591
42	7885	6816
43	7959	5948
44	7940	5001
45	7717	4001
46	7265	3116
47	6555	2299
48	5687	1691
49	4640	1195
50	3674	757
51	2674	449
52	1860	271
53	1240	187
54	788	102
55	491	45
56	310	14
57	178	6
58	109	1
59	59	0
60	33	NA
61	10	NA
62	0	NA
