0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
5	0.545454545454545	0.714285714285714	0.5	0.538461538461538	0.55	0.733333333333333	1	1	0.761904761904762	1	0.545454545454545	0.714285714285714	0.5	0.538461538461538	0.55	0.733333333333333	1	1	0.761904761904762	1
10	0.488888888888889	0.521739130434783	0.375	0.869565217391304	0.394736842105263	0.705882352941177	NA	0.521739130434783	0.533333333333333	0.186046511627907	0.488888888888889	0.521739130434783	0.375	0.869565217391304	0.394736842105263	0.705882352941177	NA	0.521739130434783	0.533333333333333	0.186046511627907
15	0.189873417721519	0.254545454545455	0.615384615384615	0.283018867924528	0.3	0.447368421052632	NA	0.240740740740741	0.5	0.27906976744186	0.189873417721519	0.254545454545455	0.615384615384615	0.283018867924528	0.3	0.447368421052632	NA	0.240740740740741	0.5	0.27906976744186
20	0.125	0.141414141414141	0.65	0.227272727272727	0.290322580645161	0.476190476190476	NA	0.333333333333333	0.666666666666667	0.260869565217391	0.125	0.141414141414141	0.65	0.227272727272727	0.290322580645161	0.476190476190476	NA	0.333333333333333	0.666666666666667	0.260869565217391
25	0.0934065934065934	0.153333333333333	0.2	0.292682926829268	0.424242424242424	0.416666666666667	NA	0.15702479338843	0.888888888888889	0.15	0.0934065934065934	0.153333333333333	0.2	0.292682926829268	0.424242424242424	0.416666666666667	NA	0.15702479338843	0.888888888888889	0.15
30	0.134259259259259	0.102040816326531	0.75	0.177777777777778	0.490566037735849	0.272727272727273	NA	0.152671755725191	0.5	0.107438016528926	0.134259259259259	0.102040816326531	0.75	0.177777777777778	0.490566037735849	0.272727272727273	NA	0.152671755725191	0.5	0.107438016528926
35	0.0673758865248227	0.0625	1	0.185185185185185	0.355932203389831	0.142857142857143	NA	0.0949720670391061	NA	0.0984848484848485	0.0673758865248227	0.0625	1	0.185185185185185	0.355932203389831	0.142857142857143	NA	0.0949720670391061	NA	0.0984848484848485
40	0.0434782608695652	0.0482758620689655	NA	0.155844155844156	0.19811320754717	0.205128205128205	NA	0.0964467005076142	NA	0.0971428571428571	0.0434782608695652	0.0482758620689655	NA	0.155844155844156	0.19811320754717	0.205128205128205	NA	0.0964467005076142	NA	0.0971428571428571
45	0.0572390572390572	0.0560224089635854	NA	0.126582278481013	0.150793650793651	0.183333333333333	NA	0.0950226244343891	NA	0.0737327188940092	0.0572390572390572	0.0560224089635854	NA	0.126582278481013	0.150793650793651	0.183333333333333	NA	0.0950226244343891	NA	0.0737327188940092
50	0.0317700453857791	0.0494296577946768	NA	0.137404580152672	0.144444444444444	0.158878504672897	NA	0.114406779661017	NA	0.120622568093385	0.0317700453857791	0.0494296577946768	NA	0.137404580152672	0.144444444444444	0.158878504672897	NA	0.114406779661017	NA	0.120622568093385
55	0.0267379679144385	0.0377073906485671	NA	0.126903553299492	0.124	0.135593220338983	NA	0.0574712643678161	NA	0.0753424657534247	0.0267379679144385	0.0377073906485671	NA	0.126903553299492	0.124	0.135593220338983	NA	0.0574712643678161	NA	0.0753424657534247
60	0.0273684210526316	0.04292343387471	NA	0.0822368421052632	0.0511363636363636	0.096	NA	0.0814332247557003	NA	0.0482954545454545	0.0273684210526316	0.04292343387471	NA	0.0822368421052632	0.0511363636363636	0.096	NA	0.0814332247557003	NA	0.0482954545454545
65	0.0211148648648649	0.0277502477700694	NA	0.0607734806629834	0.05	0.0547550432276657	NA	0.058679706601467	NA	0.0680272108843537	0.0211148648648649	0.0277502477700694	NA	0.0607734806629834	0.05	0.0547550432276657	NA	0.058679706601467	NA	0.0680272108843537
70	0.0183968462549277	0.0222222222222222	NA	0.0536723163841808	0.0464396284829721	0.036144578313253	NA	0.047713717693837	NA	0.0351851851851852	0.0183968462549277	0.0222222222222222	NA	0.0536723163841808	0.0464396284829721	0.036144578313253	NA	0.047713717693837	NA	0.0351851851851852
75	0.0178282009724473	0.0157583716349311	NA	0.0428849902534113	0.031413612565445	0.0383480825958702	NA	0.0437062937062937	NA	0.0401662049861496	0.0178282009724473	0.0157583716349311	NA	0.0428849902534113	0.031413612565445	0.0383480825958702	NA	0.0437062937062937	NA	0.0401662049861496
80	0.0104865771812081	0.0148107515085025	NA	0.0440729483282675	0.0248262164846077	0.0423216444981862	NA	0.0407239819004525	NA	0.0243128964059197	0.0104865771812081	0.0148107515085025	NA	0.0440729483282675	0.0248262164846077	0.0423216444981862	NA	0.0407239819004525	NA	0.0243128964059197
85	0.0128299120234604	0.0144787644787645	NA	0.0437956204379562	0.0187207488299532	0.0218150087260035	NA	0.0350438047559449	NA	0.0233362143474503	0.0128299120234604	0.0144787644787645	NA	0.0437956204379562	0.0187207488299532	0.0218150087260035	NA	0.0350438047559449	NA	0.0233362143474503
90	0.012853470437018	0.0144329896907217	NA	0.0529100529100529	0.0184818481848185	0.0190346702923182	NA	0.0280561122244489	NA	0.0203947368421053	0.012853470437018	0.0144329896907217	NA	0.0529100529100529	0.0184818481848185	0.0190346702923182	NA	0.0280561122244489	NA	0.0203947368421053
95	0.0102521474092546	0.0131061598951507	NA	0.0238907849829352	0.0124131082423039	0.0159090909090909	NA	0.0192604006163328	NA	0.0137061403508772	0.0102521474092546	0.0131061598951507	NA	0.0238907849829352	0.0124131082423039	0.0159090909090909	NA	0.0192604006163328	NA	0.0137061403508772
100	0.00946372239747634	0.011070110701107	NA	0.0189243027888446	0.0119096509240246	0.0237561631555356	NA	0.0236119974473516	NA	0.0142857142857143	0.00946372239747634	0.011070110701107	NA	0.0189243027888446	0.0119096509240246	0.0237561631555356	NA	0.0236119974473516	NA	0.0142857142857143
