0	2	1	2	1	1	1	3	1	2	1	2	1	2	1	1	1	3	1	2	1
5	9	NA	1	3	2	8	3	NA	5	7	9	NA	1	3	2	8	3	NA	5	7
10	13	NA	5	4	2	6	4	NA	1	3	13	NA	5	4	2	6	4	NA	1	3
15	6	NA	10	12	2	4	3	NA	1	6	6	NA	10	12	2	4	3	NA	1	6
20	10	NA	10	11	2	7	6	NA	7	5	10	NA	10	11	2	7	6	NA	7	5
25	18	NA	4	6	1	11	5	NA	7	12	18	NA	4	6	1	11	5	NA	7	12
30	9	NA	7	6	NA	7	9	NA	3	6	9	NA	7	6	NA	7	9	NA	3	6
35	5	NA	4	11	NA	23	7	NA	6	12	5	NA	4	11	NA	23	7	NA	6	12
40	9	NA	4	12	NA	6	8	NA	6	9	9	NA	4	12	NA	6	8	NA	6	9
45	7	NA	10	17	NA	7	22	NA	8	8	7	NA	10	17	NA	7	22	NA	8	8
50	8	NA	16	9	NA	7	10	NA	10	14	8	NA	16	9	NA	7	10	NA	10	14
55	6	NA	6	14	NA	14	11	NA	22	11	6	NA	6	14	NA	14	11	NA	22	11
60	9	NA	12	14	NA	20	19	NA	11	7	9	NA	12	14	NA	20	19	NA	11	7
65	9	NA	10	11	NA	18	32	NA	9	8	9	NA	10	11	NA	18	32	NA	9	8
70	13	NA	11	15	NA	11	24	NA	9	17	13	NA	11	15	NA	11	24	NA	9	17
75	11	NA	23	16	NA	11	24	NA	17	8	11	NA	23	16	NA	11	24	NA	17	8
80	19	NA	15	30	NA	16	12	NA	8	15	19	NA	15	30	NA	16	12	NA	8	15
85	10	NA	11	17	NA	16	19	NA	10	15	10	NA	11	17	NA	16	19	NA	10	15
90	29	NA	19	18	NA	22	15	NA	16	23	29	NA	19	18	NA	22	15	NA	16	23
95	14	NA	10	26	NA	20	17	NA	16	18	14	NA	10	26	NA	20	17	NA	16	18
100	13	NA	19	18	NA	20	18	NA	17	10	13	NA	19	18	NA	20	18	NA	17	10
105	22	NA	13	22	NA	21	21	NA	14	13	22	NA	13	22	NA	21	21	NA	14	13
110	15	NA	13	19	NA	15	23	NA	17	16	15	NA	13	19	NA	15	23	NA	17	16
115	19	NA	17	18	NA	16	19	NA	16	19	19	NA	17	18	NA	16	19	NA	16	19
120	13	NA	24	27	NA	18	23	NA	18	21	13	NA	24	27	NA	18	23	NA	18	21
125	19	NA	17	30	NA	18	20	NA	20	22	19	NA	17	30	NA	18	20	NA	20	22
130	22	NA	19	30	NA	21	24	NA	17	15	22	NA	19	30	NA	21	24	NA	17	15
135	15	NA	18	25	NA	24	22	NA	22	25	15	NA	18	25	NA	24	22	NA	22	25
140	19	NA	21	25	NA	20	23	NA	17	24	19	NA	21	25	NA	20	23	NA	17	24
145	25	NA	22	19	NA	29	27	NA	25	21	25	NA	22	19	NA	29	27	NA	25	21
150	22	NA	28	22	NA	29	22	NA	23	24	22	NA	28	22	NA	29	22	NA	23	24
155	21	NA	32	31	NA	46	24	NA	23	29	21	NA	32	31	NA	46	24	NA	23	29
160	28	NA	23	32	NA	27	29	NA	21	28	28	NA	23	32	NA	27	29	NA	21	28
